GEO.id,GEO.id2,GEO.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016,respop72017
Id,Id2,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016,Population Estimate (as of July 1) - 2017
310M300US39300,39300,"Providence-Warwick, RI-MA Metro Area",1600852,1601210,1602351,1601522,1604011,1605438,1610173,1613155,1615878,1621122
310M300US39340,39340,"Provo-Orem, UT Metro Area",526810,526885,530238,541171,550071,561895,571320,583583,601478,617675
310M300US39380,39380,"Pueblo, CO Metro Area",159063,159063,159463,160171,160735,161070,161419,163043,164834,166475
310M300US39420,39420,"Pullman, WA Micro Area",44776,44778,44761,44977,46546,46728,46753,47914,48528,49046
310M300US39460,39460,"Punta Gorda, FL Metro Area",159978,159968,159869,159881,162833,164830,168336,172824,178157,182033
310M300US39500,39500,"Quincy, IL-MO Micro Area",77314,77312,77375,77418,77255,77107,77111,77149,76756,76201
310M300US39540,39540,"Racine, WI Metro Area",195408,195428,195406,194931,194645,194753,194908,194763,195010,196071
310M300US39580,39580,"Raleigh, NC Metro Area",1130490,1130489,1137393,1163343,1188920,1214464,1242613,1272875,1304896,1335079
310M300US39660,39660,"Rapid City, SD Metro Area",134598,134616,135004,136229,138334,140755,142713,143357,144879,146850
310M300US39700,39700,"Raymondville, TX Micro Area",22134,22137,22225,22166,22198,22027,21943,21882,21760,21584
310M300US39740,39740,"Reading, PA Metro Area",411442,411538,411989,412857,413522,414011,414642,415261,415732,417854
310M300US39780,39780,"Red Bluff, CA Micro Area",63463,63440,63563,63347,63241,62916,62820,63128,63444,63926
310M300US39820,39820,"Redding, CA Metro Area",177223,177223,177284,177595,177917,178445,178983,178472,178774,179921
310M300US39860,39860,"Red Wing, MN Micro Area",46183,46182,46212,46103,46148,46110,46003,46033,46240,46304
310M300US39900,39900,"Reno, NV Metro Area",425417,425437,425991,428536,432212,436163,441807,448230,456418,464593
310M300US39940,39940,"Rexburg, ID Micro Area",50778,50787,50820,50978,50604,50386,50693,50669,51669,52235
310M300US39980,39980,"Richmond, IN Micro Area",68917,69003,68894,68631,68220,67782,67353,66949,66591,66185
310M300US40060,40060,"Richmond, VA Metro Area",1208101,1208087,1210039,1219241,1233321,1245755,1258597,1270027,1282205,1294204
310M300US40080,40080,"Richmond-Berea, KY Micro Area",99972,99972,100549,101879,102454,102652,103885,105089,106408,107924
310M300US40100,40100,"Rio Grande City, TX Micro Area",60968,60968,61145,61582,61823,62290,62914,63512,63931,64454
310M300US40140,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4224851,4224965,4243235,4298271,4341405,4378138,4425776,4472874,4523653,4580670
310M300US40180,40180,"Riverton, WY Micro Area",40123,40123,40195,40520,41022,40911,40573,40237,40245,39803
310M300US40220,40220,"Roanoke, VA Metro Area",308707,308670,308625,309212,310556,311993,312847,313278,313102,314128
310M300US40260,40260,"Roanoke Rapids, NC Micro Area",76790,76735,76515,76045,75040,74089,73547,72786,72037,71172
310M300US40300,40300,"Rochelle, IL Micro Area",53497,53497,53422,53065,52790,52299,51967,51598,51168,51063
310M300US40340,40340,"Rochester, MN Metro Area",206877,206877,207194,208450,209562,211560,212654,213829,216096,218280
310M300US40380,40380,"Rochester, NY Metro Area",1079671,1079691,1080280,1082275,1082782,1083791,1082785,1080385,1078352,1077948
310M300US40420,40420,"Rockford, IL Metro Area",349431,349431,349194,347701,345803,344671,342412,340725,339650,338291
310M300US40460,40460,"Rockingham, NC Micro Area",46639,46642,46625,46653,46367,46154,45792,45436,45054,44798
310M300US40540,40540,"Rock Springs, WY Micro Area",43806,43806,43569,44013,45042,45145,44981,44732,44245,43534
310M300US40580,40580,"Rocky Mount, NC Metro Area",152392,152374,152407,151808,150901,149899,149147,147699,147301,146738
310M300US40620,40620,"Rolla, MO Micro Area",45156,45154,45311,45211,45220,45024,44970,44799,44828,44744
310M300US40660,40660,"Rome, GA Metro Area",96317,96316,96428,96221,96000,95921,95959,96243,96620,97613
310M300US40700,40700,"Roseburg, OR Micro Area",107667,107667,107612,107165,106865,106565,106657,107152,108100,109405
310M300US40740,40740,"Roswell, NM Micro Area",65645,65648,65729,65667,65688,65836,65642,65554,65371,64866
310M300US40760,40760,"Ruidoso, NM Micro Area",20497,20493,20450,20400,20188,19953,19568,19276,19294,19395
310M300US40780,40780,"Russellville, AR Micro Area",83939,83939,84247,84578,84367,84321,84810,85041,85338,85358
310M300US40820,40820,"Ruston, LA Micro Area",46735,46735,46858,47053,47090,47313,47342,47634,47647,47744
310M300US40860,40860,"Rutland, VT Micro Area",61642,61649,61573,61196,60776,60487,60068,59566,59172,59087
310M300US40900,40900,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",2149127,2149144,2153935,2174008,2192724,2213564,2239455,2266892,2295233,2324884
310M300US40940,40940,"Safford, AZ Micro Area",37220,37220,37158,37124,37009,37419,38064,37786,37767,37466
310M300US40980,40980,"Saginaw, MI Metro Area",200169,200169,199851,198833,198250,196645,195055,193097,192285,191934
310M300US41060,41060,"St. Cloud, MN Metro Area",189093,189093,189210,190064,190553,191592,192958,194951,196039,197759
310M300US41100,41100,"St. George, UT Metro Area",138115,138115,138393,141276,144216,147077,151179,154731,159237,165662
310M300US41140,41140,"St. Joseph, MO-KS Metro Area",127329,127332,127277,127639,127886,127651,127306,126864,126927,126935
310M300US41180,41180,"St. Louis, MO-IL Metro Area",2787701,2787763,2789860,2793774,2796137,2799644,2803901,2807321,2806782,2807338
310M300US41220,41220,"St. Marys, GA Micro Area",50513,50513,50660,50308,51352,51413,51926,52462,52416,53044
310M300US41260,41260,"St. Marys, PA Micro Area",31946,31946,31846,31757,31578,31401,31094,30788,30423,30197
310M300US41400,41400,"Salem, OH Micro Area",107841,107841,107876,107386,106585,105908,105557,104632,103744,103077
310M300US41420,41420,"Salem, OR Metro Area",390738,390754,391453,393520,395782,397963,402117,408326,417208,424982
310M300US41460,41460,"Salina, KS Micro Area",61697,61729,61911,61886,61924,61853,61594,61425,60989,60597
310M300US41500,41500,"Salinas, CA Metro Area",415057,415052,416475,421162,426094,428382,430416,432774,436363,437907
310M300US41540,41540,"Salisbury, MD-DE Metro Area",373802,373764,374823,378331,381524,384965,389391,394393,400025,405853
310M300US41620,41620,"Salt Lake City, UT Metro Area",1087873,1087808,1091460,1107497,1124277,1141470,1152719,1167013,1185978,1203105
310M300US41660,41660,"San Angelo, TX Metro Area",111823,111825,112284,113345,114891,116333,117975,119141,119362,119535
310M300US41700,41700,"San Antonio-New Braunfels, TX Metro Area",2142508,2142516,2152961,2193620,2236395,2279878,2328419,2379054,2426211,2473974
310M300US41740,41740,"San Diego-Carlsbad, CA Metro Area",3095313,3095342,3103793,3139767,3179798,3216522,3256875,3290044,3317200,3337685
310M300US41760,41760,"Sandpoint, ID Micro Area",40877,40877,40908,40768,40342,40522,41285,41565,42343,43560
310M300US41780,41780,"Sandusky, OH Micro Area",77079,77066,76981,76675,76404,76011,75763,75310,74944,74817
310M300US41820,41820,"Sanford, NC Micro Area",57866,57858,57892,58588,59318,59874,59501,59476,59746,60430
310M300US41860,41860,"San Francisco-Oakland-Hayward, CA Metro Area",4335391,4335573,4344810,4399218,4463172,4528717,4595964,4657985,4699077,4727357
310M300US41900,41900,"San Germán, PR Metro Area",137462,137722,137645,136433,135215,133974,132227,130274,128264,126097
310M300US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1836911,1836940,1842074,1869846,1898569,1928305,1954220,1977584,1990910,1998463
310M300US41980,41980,"San Juan-Carolina-Caguas, PR Metro Area",2350126,2350324,2347897,2322162,2295560,2269880,2233742,2195885,2154815,2112005
310M300US42020,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",269637,269591,269819,271150,274378,275973,278534,280402,282282,283405
310M300US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",262382,262366,263216,265103,266794,269395,271529,274299,275196,275897
310M300US42140,42140,"Santa Fe, NM Metro Area",144170,144217,144523,145442,146169,146616,146983,147276,147943,148750
310M300US42180,42180,"Santa Isabel, PR Micro Area",23274,23274,23290,23200,23095,23006,22762,22525,22217,21863
310M300US42200,42200,"Santa Maria-Santa Barbara, CA Metro Area",423895,423949,424338,426058,430827,435980,440628,443927,446296,448150
310M300US42220,42220,"Santa Rosa, CA Metro Area",483878,483870,484827,487822,490740,495007,499563,502096,503833,504217
310M300US42300,42300,"Sault Ste. Marie, MI Micro Area",38520,38673,38614,38862,38957,38529,38212,37965,37696,37711
310M300US42340,42340,"Savannah, GA Metro Area",347611,347598,348687,355839,362109,365438,371950,378664,383785,387543
310M300US42380,42380,"Sayre, PA Micro Area",62622,62709,62724,63068,62969,62475,61876,61539,60986,60853
310M300US42420,42420,"Scottsbluff, NE Micro Area",38971,38971,39059,38933,38919,38864,38458,38296,38539,38308
310M300US42460,42460,"Scottsboro, AL Micro Area",53227,53226,53184,53212,53054,52923,52541,52207,52049,51909
310M300US42540,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",563631,563625,563771,563604,563694,561521,560034,557555,555171,555426
310M300US42620,42620,"Searcy, AR Micro Area",77076,77076,77336,78005,78545,78471,78368,78835,78838,79016
310M300US42660,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",3439809,3439806,3448049,3496870,3552220,3610580,3667189,3728606,3802660,3867046
310M300US42680,42680,"Sebastian-Vero Beach, FL Metro Area",138028,138028,138275,139086,140499,141942,144571,147629,151382,154383
310M300US42700,42700,"Sebring, FL Metro Area",98786,98786,98635,98451,98205,98071,98482,99891,101558,102883
310M300US42740,42740,"Sedalia, MO Micro Area",42201,42201,42259,42131,42293,42197,42206,42305,42280,42558
310M300US42780,42780,"Selinsgrove, PA Micro Area",39702,39709,39700,39773,39916,40227,40412,40745,40667,40801
310M300US42820,42820,"Selma, AL Micro Area",43820,43820,43863,43256,42795,41981,41559,40939,40081,39215
310M300US42860,42860,"Seneca, SC Micro Area",74273,74275,74342,74249,74560,74947,75195,75812,76407,77270
310M300US42900,42900,"Seneca Falls, NY Micro Area",35251,35244,35264,35318,35347,35236,34890,34811,34781,34498
310M300US42940,42940,"Sevierville, TN Micro Area",89889,89725,89948,91107,92231,93298,94570,95502,96609,97638
310M300US42980,42980,"Seymour, IN Micro Area",42376,42376,42585,42938,42999,43455,43719,43902,43933,43884
310M300US43020,43020,"Shawano, WI Micro Area",46181,46187,46205,46032,45862,45776,45835,45563,45478,45550
310M300US43060,43060,"Shawnee, OK Micro Area",69442,69442,69636,70025,70493,70884,71518,71460,71982,72226
310M300US43100,43100,"Sheboygan, WI Metro Area",115507,115510,115517,115218,114794,114720,115017,115261,115127,115344
310M300US43140,43140,"Shelby, NC Micro Area",98078,98030,97917,97435,97314,96874,97012,96868,97102,97334
310M300US43180,43180,"Shelbyville, TN Micro Area",45058,45056,45086,45227,45262,45584,46259,46892,47420,48117
310M300US43220,43220,"Shelton, WA Micro Area",60699,60696,60733,60858,60666,60462,60568,60984,62123,63710
310M300US43260,43260,"Sheridan, WY Micro Area",29116,29116,29123,29254,29528,29735,29888,29940,30049,30210
310M300US43300,43300,"Sherman-Denison, TX Metro Area",120877,120881,121034,121372,121750,122295,123540,125549,128206,131140
310M300US43320,43320,"Show Low, AZ Micro Area",107449,107489,107695,107518,107268,107077,107613,107543,108322,108956
310M300US43340,43340,"Shreveport-Bossier City, LA Metro Area",439811,439811,441148,445027,448421,446977,445070,444486,442403,440933
310M300US43380,43380,"Sidney, OH Micro Area",49423,49418,49313,49214,49109,49122,48934,48967,48726,48759
310M300US43420,43420,"Sierra Vista-Douglas, AZ Metro Area",131346,131356,131782,132952,131826,129332,127054,126084,125355,124756
310M300US43460,43460,"Sikeston, MO Micro Area",39191,39187,39245,39127,39144,39190,38852,38982,38723,38541
310M300US43500,43500,"Silver City, NM Micro Area",29514,29510,29381,29308,29208,29047,28820,28325,28033,27687
310M300US43580,43580,"Sioux City, IA-NE-SD Metro Area",168563,168563,168834,168892,168544,168481,168452,168634,169049,168618
310M300US43620,43620,"Sioux Falls, SD Metro Area",228261,228260,229123,232305,236948,242227,246657,250469,254372,259094
310M300US43660,43660,"Snyder, TX Micro Area",16921,16921,16932,16876,17102,17265,17399,17588,17430,17050
310M300US43700,43700,"Somerset, KY Micro Area",63063,63063,63185,63499,63505,63749,63830,63827,64014,64449
310M300US43740,43740,"Somerset, PA Micro Area",77742,77746,77781,77304,77051,76679,76292,75553,75070,74501
310M300US43760,43760,"Sonora, CA Micro Area",55365,55365,55188,54832,54237,54018,53852,53589,53787,54248
310M300US43780,43780,"South Bend-Mishawaka, IN-MI Metro Area",319224,319215,319022,318854,318160,318498,319267,319651,320822,321815
310M300US43900,43900,"Spartanburg, SC Metro Area",313268,313269,313673,314862,316589,318651,321197,324532,328751,334391
310M300US43940,43940,"Spearfish, SD Micro Area",24097,24090,24205,24329,24394,24949,24733,24796,25183,25429
310M300US43980,43980,"Spencer, IA Micro Area",16667,16667,16633,16595,16540,16442,16491,16508,16325,16170
310M300US44020,44020,"Spirit Lake, IA Micro Area",16667,16667,16670,16857,16924,16876,16830,16990,17104,17199
310M300US44060,44060,"Spokane-Spokane Valley, WA Metro Area",527753,527753,528416,529674,531837,534546,539319,545559,554777,564236
310M300US44100,44100,"Springfield, IL Metro Area",210170,210170,210460,211666,212010,211585,211487,210990,209990,208697
310M300US44140,44140,"Springfield, MA Metro Area",621570,621703,623455,626157,627115,628437,630479,630696,630661,631652
310M300US44180,44180,"Springfield, MO Metro Area",436712,436711,437283,440209,444188,448360,451556,455484,457897,462369
310M300US44220,44220,"Springfield, OH Metro Area",138333,138347,138265,137754,137115,136567,136233,135624,134621,134557
310M300US44260,44260,"Starkville, MS Micro Area",47671,47671,47738,47721,48808,49076,49024,49480,49579,49799
310M300US44300,44300,"State College, PA Metro Area",153990,154030,154280,155039,155909,158298,159637,160553,162083,162660
310M300US44340,44340,"Statesboro, GA Micro Area",70217,70251,70571,72687,73167,71873,72734,73233,74721,76149
310M300US44420,44420,"Staunton-Waynesboro, VA Metro Area",118502,118496,118318,118775,118452,119137,119454,119995,120833,121999
310M300US44460,44460,"Steamboat Springs, CO Micro Area",23509,23506,23446,23246,23253,23569,24019,24310,24679,25220
310M300US44500,44500,"Stephenville, TX Micro Area",37890,37900,37912,38925,39414,39903,40543,41221,41443,41969
310M300US44540,44540,"Sterling, CO Micro Area",22709,22709,22139,22084,21867,21680,21958,21968,21925,21896
310M300US44580,44580,"Sterling, IL Micro Area",58498,58498,58481,58272,57764,57475,57036,56945,56541,56118
310M300US44620,44620,"Stevens Point, WI Micro Area",70019,70019,70022,70074,70410,70466,70416,70309,70188,70474
310M300US44660,44660,"Stillwater, OK Micro Area",77350,77350,77409,78021,78507,79427,80194,80726,81249,81575
310M300US44700,44700,"Stockton-Lodi, CA Metro Area",685306,685308,687291,695071,700958,703747,713452,723846,734294,745424
310M300US44740,44740,"Storm Lake, IA Micro Area",20260,20260,20331,20282,20562,20612,20551,20302,20268,20110
310M300US44780,44780,"Sturgis, MI Micro Area",61295,61295,61281,61047,60938,60929,60959,60785,60832,60947
310M300US44860,44860,"Sulphur Springs, TX Micro Area",35161,35161,35204,35253,35313,35302,35683,35959,36203,36496
310M300US44900,44900,"Summerville, GA Micro Area",26015,26015,25950,25677,25619,25044,24859,24896,24833,24770
310M300US44920,44920,"Summit Park, UT Micro Area",36324,36324,36500,37438,37899,38461,39099,39599,40390,41106
310M300US44940,44940,"Sumter, SC Metro Area",107456,107463,107586,107291,107908,107784,107702,107276,107287,106847
310M300US44980,44980,"Sunbury, PA Micro Area",94528,94514,94326,94397,94444,93953,93709,93020,92479,92029
310M300US45000,45000,"Susanville, CA Micro Area",34895,34895,34831,34244,33632,32135,31716,31393,30944,31163
310M300US45020,45020,"Sweetwater, TX Micro Area",15216,15217,15249,15129,14892,15055,15114,15041,14968,14770
310M300US45060,45060,"Syracuse, NY Metro Area",662577,662625,663154,662770,661548,662958,661725,659850,656931,654841
310M300US45140,45140,"Tahlequah, OK Micro Area",46987,46985,47107,47673,47964,47856,48215,48312,48751,48888
310M300US45180,45180,"Talladega-Sylacauga, AL Micro Area",93830,94049,93889,93276,93419,92750,92479,91970,91195,90819
310M300US45220,45220,"Tallahassee, FL Metro Area",367413,368770,369339,371194,375272,373212,375532,377947,379047,382627
310M300US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2783243,2783469,2788500,2829142,2847187,2872530,2916839,2973756,3036525,3091399
310M300US45340,45340,"Taos, NM Micro Area",32937,32938,32896,32869,32718,32840,32854,32698,32857,32795
310M300US45380,45380,"Taylorville, IL Micro Area",34800,34800,34771,34703,34517,34151,33816,33470,33271,33102
310M300US45460,45460,"Terre Haute, IN Metro Area",172425,172420,172231,172396,172348,171767,170922,170334,170220,169965
310M300US45500,45500,"Texarkana, TX-AR Metro Area",149198,149195,149324,149602,149684,149653,149519,149739,150185,150355
310M300US45520,45520,"The Dalles, OR Micro Area",25213,25211,25280,25192,25370,25333,25293,25500,25871,26437
310M300US45540,45540,"The Villages, FL Metro Area",93420,93420,94279,97976,101698,106942,112334,117210,122121,125165
310M300US45580,45580,"Thomaston, GA Micro Area",27153,27153,27060,26928,26572,26440,26178,26240,26213,26135
310M300US45620,45620,"Thomasville, GA Micro Area",44720,44719,44748,44603,44560,44817,44909,44950,45090,44779
310M300US45660,45660,"Tiffin, OH Micro Area",56745,56742,56616,56505,56084,55813,55761,55569,55357,55243
310M300US45700,45700,"Tifton, GA Micro Area",40118,40131,40256,41199,41006,40243,40536,40626,40650,40598
310M300US45740,45740,"Toccoa, GA Micro Area",26175,26172,26136,25774,25735,25583,25441,25485,25724,25890
310M300US45780,45780,"Toledo, OH Metro Area",610001,610002,610003,608736,607400,606981,606000,604781,604591,603668
310M300US45820,45820,"Topeka, KS Metro Area",233870,233866,234274,234648,234383,233812,233646,233345,232948,233149
310M300US45860,45860,"Torrington, CT Micro Area",189927,189926,189829,189076,187685,187062,185585,184349,183097,182177
310M300US45900,45900,"Traverse City, MI Micro Area",143372,143366,143339,144297,144956,146155,147221,147756,148231,148671
310M300US45940,45940,"Trenton, NJ Metro Area",366513,367517,367930,368201,370419,372337,372974,373104,373660,374733
310M300US45980,45980,"Troy, AL Micro Area",32899,32899,32967,32967,33093,33563,33016,33372,33215,33267
310M300US46020,46020,"Truckee-Grass Valley, CA Micro Area",98764,98748,98791,98714,98173,97992,98614,98715,99053,99814
310M300US46060,46060,"Tucson, AZ Metro Area",980263,980260,981540,987297,991528,994759,1000916,1005323,1012519,1022769
310M300US46100,46100,"Tullahoma-Manchester, TN Micro Area",100210,100209,100064,100100,100132,100748,101087,101674,102288,103070
310M300US46140,46140,"Tulsa, OK Metro Area",937478,937531,939776,945261,952199,961738,969234,980208,987465,990706
310M300US46180,46180,"Tupelo, MS Micro Area",136268,136268,136349,137052,138386,139009,138939,139082,139656,140081
310M300US46220,46220,"Tuscaloosa, AL Metro Area",230162,230170,230487,231411,233270,235302,238133,240267,241444,242799
310M300US46300,46300,"Twin Falls, ID Micro Area",99604,99604,100016,100579,100947,102309,103653,104929,106793,108751
310M300US46340,46340,"Tyler, TX Metro Area",209714,209721,210398,212653,214707,216426,219517,222410,225305,227727
310M300US46380,46380,"Ukiah, CA Micro Area",87841,87840,87799,87367,87376,87164,87375,87318,87609,88018
310M300US46460,46460,"Union City, TN-KY Micro Area",38620,38620,38627,38413,37869,37398,37082,36828,36706,36577
310M300US46500,46500,"Urbana, OH Micro Area",40097,40093,40072,39811,39561,39447,39061,38941,38737,38840
310M300US46520,46520,"Urban Honolulu, HI Metro Area",953207,953209,956193,966514,976299,985734,989438,993716,992761,988650
310M300US46540,46540,"Utica-Rome, NY Metro Area",299397,299348,299257,298724,298207,297672,296636,294702,293752,293572
310M300US46620,46620,"Uvalde, TX Micro Area",26405,26405,26438,26565,26715,26848,27062,26925,27106,27132
310M300US46660,46660,"Valdosta, GA Metro Area",139588,139666,140062,142058,144195,143003,143545,143428,144434,145437
310M300US46700,46700,"Vallejo-Fairfield, CA Metro Area",413344,413344,414076,416652,420267,424384,429993,434751,440318,445458
310M300US46740,46740,"Valley, AL Micro Area",34215,34170,34122,34031,34092,34122,33948,33968,33717,33713
310M300US46780,46780,"Van Wert, OH Micro Area",28744,28743,28662,28609,28618,28331,28308,28289,28166,28217
310M300US46820,46820,"Vermillion, SD Micro Area",13864,13868,13830,13987,14047,13914,13901,13790,13938,13990
310M300US46860,46860,"Vernal, UT Micro Area",32588,32588,32469,33246,34644,35690,36905,37776,36194,35150
310M300US46900,46900,"Vernon, TX Micro Area",13535,13535,13508,13440,13272,13185,12970,13049,12894,12764
310M300US46980,46980,"Vicksburg, MS Micro Area",58377,58371,58418,58087,57565,57434,57108,56653,56170,55718
310M300US47020,47020,"Victoria, TX Metro Area",94003,94003,94102,94738,96399,97509,98492,99592,99900,99646
310M300US47080,47080,"Vidalia, GA Micro Area",36346,36350,36398,36249,36085,36173,36114,36116,36178,36030
310M300US47180,47180,"Vincennes, IN Micro Area",38440,38440,38390,38463,37967,38046,37958,37759,37542,37508
310M300US47220,47220,"Vineland-Bridgeton, NJ Metro Area",156898,156628,156719,157108,157268,156571,156475,155261,153914,152538
310M300US47240,47240,"Vineyard Haven, MA Micro Area",16535,16535,16571,16695,16829,17163,17300,17277,17312,17325
310M300US47260,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",1676822,1676817,1679945,1686564,1697398,1705320,1714857,1720356,1722766,1725246
310M300US47300,47300,"Visalia-Porterville, CA Metro Area",442179,442178,443060,447358,450779,453663,456452,458601,460835,464493
310M300US47340,47340,"Wabash, IN Micro Area",32888,32885,32845,32569,32386,32268,32106,31870,31551,31443
310M300US47380,47380,"Waco, TX Metro Area",252772,252768,253804,255676,256853,258646,260298,262598,264809,268696
310M300US47420,47420,"Wahpeton, ND-MN Micro Area",22897,22897,22915,22834,22814,22786,22830,22681,22683,22675
310M300US47460,47460,"Walla Walla, WA Metro Area",62859,62859,63009,63439,63318,63380,63466,63855,63989,64614
310M300US47540,47540,"Wapakoneta, OH Micro Area",45949,45949,45931,45767,45793,45814,45753,45749,45797,45778
310M300US47580,47580,"Warner Robins, GA Metro Area",179605,179605,180472,183502,185443,186394,187533,188044,190068,191779
310M300US47620,47620,"Warren, PA Micro Area",41815,41815,41775,41502,41262,40982,40710,40374,39998,39659
310M300US47660,47660,"Warrensburg, MO Micro Area",52595,52595,52718,53411,54324,54320,54194,53643,53651,53897
310M300US47700,47700,"Warsaw, IN Micro Area",77358,77356,77338,77372,77747,78066,78605,78794,78927,79206
310M300US47780,47780,"Washington, IN Micro Area",31648,31654,31718,31943,32111,32277,32678,32818,32997,33113
310M300US47820,47820,"Washington, NC Micro Area",47759,47763,47799,47663,47436,47391,47350,47389,47361,47088
310M300US47900,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",5636232,5636361,5665818,5776337,5872227,5962606,6029537,6091560,6150681,6216589
310M300US47920,47920,"Washington Court House, OH Micro Area",29030,29025,29007,28854,28754,28666,28630,28583,28662,28752
310M300US47940,47940,"Waterloo-Cedar Falls, IA Metro Area",167819,167819,167913,168325,168725,169697,170189,170602,169894,169892
310M300US47980,47980,"Watertown, SD Micro Area",27227,27225,27214,27423,27599,27850,27946,27887,28033,28099
310M300US48020,48020,"Watertown-Fort Atkinson, WI Micro Area",83686,83681,83712,83838,84367,84635,84395,84525,84545,84832
310M300US48060,48060,"Watertown-Fort Drum, NY Metro Area",116229,116232,116601,117806,121449,119219,119044,116301,114084,114187
310M300US48100,48100,"Wauchula, FL Micro Area",27731,27731,27725,27657,27412,27286,27303,27257,27371,27411
310M300US48140,48140,"Wausau, WI Metro Area",134063,134063,134047,134353,134397,134928,135215,135394,135195,135732
310M300US48180,48180,"Waycross, GA Micro Area",55070,55068,55136,55075,54843,54814,54609,54550,54994,55178
310M300US48220,48220,"Weatherford, OK Micro Area",27469,27469,27473,27681,28472,29197,29387,29418,29045,28800
310M300US48260,48260,"Weirton-Steubenville, WV-OH Metro Area",124454,124455,124326,123449,122651,122110,121463,120621,119242,118250
310M300US48300,48300,"Wenatchee, WA Metro Area",110884,110895,111286,111915,112774,113234,113997,115662,117240,118478
310M300US48460,48460,"West Plains, MO Micro Area",40400,40400,40567,40590,40547,40248,40133,40073,40140,40103
310M300US48500,48500,"West Point, MS Micro Area",20634,20634,20547,20480,20383,20345,20135,19989,19840,19640
310M300US48540,48540,"Wheeling, WV-OH Metro Area",147950,147951,147901,147213,146477,145894,144906,144077,142871,141254
310M300US48580,48580,"Whitewater-Elkhorn, WI Micro Area",102228,102228,102197,102684,102945,102871,103266,102592,102775,103082
310M300US48620,48620,"Wichita, KS Metro Area",630919,630924,631789,633118,636015,638177,640429,642782,644680,645628
310M300US48660,48660,"Wichita Falls, TX Metro Area",151306,151476,151643,150276,150982,151380,151782,149979,150326,151230
310M300US48700,48700,"Williamsport, PA Metro Area",116111,116108,116209,116671,117188,116577,116282,115580,114708,113841
310M300US48780,48780,"Williston, ND Micro Area",22398,22399,22586,24395,26733,29599,32130,35301,34195,33349
310M300US48820,48820,"Willmar, MN Micro Area",42239,42239,42235,42198,42374,42482,42474,42562,42622,42743
310M300US48900,48900,"Wilmington, NC Metro Area",254884,254881,255700,259242,262899,267870,272125,277197,282131,288156
310M300US48940,48940,"Wilmington, OH Micro Area",42040,42037,41913,41895,41803,41844,41788,41822,41881,42009
310M300US48980,48980,"Wilson, NC Micro Area",81234,81230,81299,81192,81451,81277,81122,81393,81433,81671
310M300US49020,49020,"Winchester, VA-WV Metro Area",128472,128475,128682,129977,130951,132330,133537,134213,135593,137887
310M300US49080,49080,"Winnemucca, NV Micro Area",16528,16525,16592,16667,17107,17396,17273,17072,16873,16826
310M300US49100,49100,"Winona, MN Micro Area",51461,51461,51435,51354,51342,51337,51054,50822,50872,50873
310M300US49180,49180,"Winston-Salem, NC Metro Area",640595,640554,641320,644663,647251,650449,653988,657101,661708,667733
310M300US49220,49220,"Wisconsin Rapids-Marshfield, WI Micro Area",74749,74749,74812,74649,74322,73919,73578,73316,73196,73126
310M300US49260,49260,"Woodward, OK Micro Area",20081,20081,19995,20099,20656,21224,21518,21575,20924,20459
310M300US49300,49300,"Wooster, OH Micro Area",114520,114516,114391,114620,114976,115282,115776,116055,116422,116038
310M300US49340,49340,"Worcester, MA-CT Metro Area",916980,916802,918886,922380,924761,928480,932106,934835,936723,942475
310M300US49380,49380,"Worthington, MN Micro Area",21378,21378,21424,21610,21726,21795,21702,21811,22016,21944
310M300US49420,49420,"Yakima, WA Metro Area",243231,243237,244283,246050,246428,246809,247064,248006,249323,250193
310M300US49460,49460,"Yankton, SD Micro Area",22438,22438,22436,22499,22580,22649,22683,22682,22626,22662
310M300US49620,49620,"York-Hanover, PA Metro Area",434972,434998,435426,436702,437483,438926,440444,441822,443809,446078
310M300US49660,49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",565773,565799,564837,562271,558480,555758,553029,548846,544543,541926
310M300US49700,49700,"Yuba City, CA Metro Area",166892,166889,167115,167071,167174,167861,168625,169725,171243,173679
310M300US49740,49740,"Yuma, AZ Metro Area",195751,195750,197124,202581,202105,201810,203039,203558,205463,207534
310M300US49780,49780,"Zanesville, OH Micro Area",86074,86086,86215,86240,85788,85610,85859,86119,85929,86149
310M300US49820,49820,"Zapata, TX Micro Area",14018,14018,14087,14223,14269,14393,14396,14516,14449,14322
