"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00319675","1998","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","685.6","","685.6","0","103","0","69","0","","","3","0","0","0","97","0","0","0","210","0","65","0","-14.4","0,0101,","","","76",",0,0103,+","82.6",",0,0417,","36.7","0,0830,+","-2.8","0,1023","-2.8","0,1023","-6.1","0,1107","-6.7","0,1216","","","-1.1","0,0414","-2.2","0,0407","-5.0","0,0324","-11.1","0,0314","-11.1","0,0314","2361.8","","2361.8","0","1043.3",",0","241",",0","14.39","0","22.08","0","6.69","0"
"USC00319675","1999","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","520.3","","520.3","0","97","0","70","0","6","","2","0","0","0","111","0","5","0","190","0","27","0","-13.3","0,0106,","51",",0,0103,","38",",0,0103,","71.6",",0,0514,","35.0","0,0818,+","-0.6","0,1024","-2.2","0,1025","-4.4","0,1104","-7.2","0,1201","-8.9","0,1226","-0.6","0,0419","-2.2","0,0329","-4.4","0,0317","-8.3","0,0309","-8.9","0,0111","2104.2","","2104.2","0","1043.0",",0","76",",0","13.57","0","20.75","0","6.39","0"
"USC00319675","2000","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","514.0","","514.0","0","99","0","72","0","14","","6","0","0","0","111","0","13","0","191","0","13","0","-14.4","0,1231,","178",",0,0120,+","165",",0,0118,","48.8",",0,0919,","35.0","0,0711,","-2.8","0,1010","-2.8","0,1010","-4.4","0,1116","-10.6","0,1122","-10.6","0,1122","-0.6","0,0411","-2.2","0,0319","-5.0","0,0315","-6.7","0,0210","-10.6","0,0202","2322.0","","2322.0","0","953.2",",0","432",",0","12.68","0","19.48","0","5.88","0"
"USC00319675","2001","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","506.3","","506.3","0","99","0","67","0","2","","2","0","0","0","122","0","2","0","192","0","10","0","-13.9","0,0104,","76",",0,0223,","76",",0,0223,","44.7",",0,1211,","34.4","0,0810,","-0.6","0,1007","-2.2","0,1018","-5.0","0,1028","-6.7","0,1122","","","-3.9","0,0420","-3.9","0,0420","-7.2","0,0329","-7.2","0,0329","-10.0","0,0224","2637.1","","2637.1","0","701.1",",0","101",",0","13.17","0","20.35","0","6.01","0"
"USC00319675","2002","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","609.1","","609.1","0","111","0","77","0","","","3","0","0","0","113","0","5","0","180","0","31","0","-12.8","0,0301,","","","114",",0,1205,","89.7",",0,0726,","33.9","0,0706,","-1.1","0,1101","-2.8","0,1102","-8.3","0,1128","-8.3","0,1128","-10.0","0,1207","-5.0","0,0408","-5.0","0,0408","-5.0","0,0408","-7.8","0,0324","-11.7","0,0306","2346.4","","2346.4","0","1195.9",",0","215",",0","13.26","0","19.82","0","6.69","0"
"USC00319675","2003","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","465.1","","465.1","0","127","0","100","0","11","","5","0","0","0","106","0","9","0","184","0","1","0","-14.4","0,0125,","127",",0,0123,","127",",0,0123,","108.0",",0,0320,","32.2","0,0828,","-0.6","0,1003","-2.2","0,1110","-4.4","0,1126","-6.7","0,1208","-10.0","0,1221","-2.8","0,0401","-2.8","0,0401","-5.0","0,0308","-6.7","0,0218","-8.9","0,0129","2527.6","","2527.6","0","1573.7",",0","330",",0","12.81","0","18.76","0","6.86","0"
"USC00319675","2004","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","508.2","","508.2","0","109","0","80","0","12","","5","0","0","0","120","0","6","0","186","0","11","0","-13.3","0,1221,+","229",",0,0227,","229",",0,0227,","95.5",",0,0928,","38.9","0,0706,","-1.7","0,1106","-2.8","0,1110","-5.0","0,1115","-10.0","0,1216","-10.0","0,1216","0.0","0,0504","-2.8","0,0407","-8.3","0,0324","-8.3","0,0324","-8.9","0,0229","2472.3","","2472.3","0","1099.6",",0","458",",0","13.04","0","19.25","0","6.84","0"
"USC00319675","2005","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","562.2","","562.2","0","105","0","82","0","2","","1","0","0","0","120","0","7","0","180","0","8","0","-14.4","0,0124,","76",",0,0130,","76",",0,0130,","116.1",",0,0809,","33.9","0,0728,","-0.6","0,1026","-2.2","0,1028","-6.1","0,1118","-7.8","0,1119","-10.0","0,1222","0.0","0,0429","-2.2","0,0417","-5.6","0,0319","-8.9","0,0305","-8.9","0,0305","2380.4","","2380.4","0","1197.9",",0","94",",0","13.08","0","19.49","0","6.68","0"
"USC00319675","2006","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","508.8","","508.8","0","115","0","80","0","0","","0","0","0","0","104","0","0","0","179","0","15","0","-12.2","0,1209,","0",",0,1231,+","13",",0,0209,","77.5",",0,0723,","33.9","0,0623,","-2.2","0,1014","-2.2","0,1014","-5.6","0,1104","-7.2","0,1205","-12.2","0,1209","-0.6","0,0418","-5.6","0,0328","-5.6","0,0328","-6.7","0,0306","-9.4","0,0228","2357.5","","2357.5","0","1061.6",",0","13",",0","13.32","0","20.10","0","6.54","0"
"USC00319675","2007","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","686.5","","686.5","0","82","0","56","0","0","","0","0","0","0","107","0","0","0","204","0","34","0","-12.8","0,0207,","0",",0,1231,+","3",",0,0202,","74.9",",0,0915,","38.3","0,0622,","0.0","0,1029","-3.3","0,1108","-4.4","0,1117","-7.2","0,1124","-8.9","0,1218","-3.3","0,0411","-3.3","0,0411","-5.0","0,0408","-6.7","0,0319","-9.4","0,0220","2304.9","","2304.9","0","1025.1",",0","3",",0","14.10","0","21.21","0","6.99","0"
"USC00319675","2008","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","572.2","","572.2","0","116","0","82","0","2","","1","0","0","0","104","0","3","0","188","0","25","0","-13.3","0,0121,","51",",0,0117,","51",",0,0117,","59.9",",0,0927,","36.1","0,0722,","-0.6","0,1020","-3.9","0,1030","-4.4","0,1117","-7.2","0,1119","-10.6","0,1122","-0.6","0,0417","-2.8","0,0416","-4.4","0,0325","-7.2","0,0229","-8.9","0,0228","2151.2","","2151.2","0","1040.5",",0","51",",0","13.57","0","20.40","0","6.74","0"
"USC00319675","2009","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","579.0","","579.0","0","149","0","96","0","12","","2","0","0","0","97","0","4","0","186","0","11","0","-16.7","0,0118,+","178",",0,1220,+","178",",0,1219,","86.4",",0,0605,","33.9","0,0810,","-2.2","0,1019","-2.2","0,1019","-5.6","0,1206","-7.2","0,1211","-9.4","0,1212","-1.7","0,0408","-2.8","0,0323","-9.4","0,0306","-9.4","0,0306","-9.4","0,0306","2454.7","","2454.7","0","1309.0",",0","280",",0","13.29","0","19.48","0","7.10","0"
"USC00319675","2010","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","815.8","","815.8","0","104","0","71","0","24","","7","0","0","0","115","0","7","0","192","0","36","0","-15.6","0,1215,","203",",0,1226,+","198",",0,1226,","117.1",",0,0927,","36.1","0,0711,+","0.0","0,1030","-3.9","0,1107","-5.0","0,1128","-9.4","0,1207","-9.4","0,1207","-1.1","0,0331","-2.2","0,0327","-5.6","0,0308","-7.2","0,0221","-8.9","0,0217","2402.8","","2402.8","0","1282.9",",0","616",",0","13.67","0","20.04","0","7.30","0"
"USC00319675","2011","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","","","738.8","","738.8","7","124","7","83","7","6","","1","7","0","7","113","7","2","7","202","7","35","7","-12.2","7,0114,","51",",7,0101,","36",",7,0111,","130.3",",7,0814,","36.7","7,0724,","-1.7","7,1030","-4.4","7,1112","-4.4","7,1112","","","","","-0.6","7,0407","-2.2","7,0403","-5.6","7,0214","-9.4","7,0212","-9.4","7,0212","2420.4","","2420.4","7","1348.0",",7","36",",7","14.18","7","20.67","7","7.69","7"
"USC00319675","2012","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","0.7","7","676.7","","676.7","7","133","7","76","7","1","","1","7","0","7","89","7","0","7","201","7","25","7","-10.6","7,0105,+","25",",7,0220,","38",",7,0220,","86.6",",7,0515,","37.8","7,0630,","-0.6","7,1031","-3.3","7,1109","-5.0","7,1117","-9.4","7,1126","-9.4","7,1126","-1.7","7,0424","-2.2","7,0412","-5.6","7,0306","-7.2","7,0214","-10.6","7,0105","1951.7","","1951.7","7","1015.6",",7","38",",7","14.62","7","21.09","7","8.15","7"
"USC00319675","2013","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","0.8","7","577.9","","577.9","7","152","7","88","7","0","","0","7","0","7","108","7","1","7","173","7","4","7","-9.4","7,0218,","0","T,7,0118,","0","T,7,0405,+","84.6",",7,1127,","33.3","7,0613,","-1.1","7,1024","-4.4","7,1026","-4.4","7,1026","-7.2","7,1114","-8.9","7,1125","-1.1","7,0406","-2.2","7,0402","-6.1","7,0329","-7.2","7,0322","-9.4","7,0218","2383.8","","2383.8","7","1386.6",",7","0","T,7","13.24","7","19.16","7","7.33","7"
"USC00319675","2014","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","0.8","7","544.3","","544.3","7","156","7","79","7","8","","4","7","2","7","116","7","4","7","187","7","7","7","-18.9","7,0131,+","305",",7,0214,","178",",7,0214,","51.6",",7,0812,","33.3","7,0715,+","0.0","7,1102","-3.9","7,1103","-7.8","7,1115","-7.8","7,1115","-11.1","7,1119","-2.2","7,0417","-2.2","7,0417","-6.1","7,0328","-6.7","7,0327","-10.6","7,0306","2468.0","","2468.0","7","1057.3",",7","366",",7","12.92","7","19.39","7","6.45","7"
"USC00319675","2015","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","0.5","7","707.2","","707.2","7","135","7","85","7","6","","3","7","2","7","87","7","6","7","196","7","25","7","-20.0","7,0220,","102",",7,0226,","102",",7,0226,","52.8",",7,1003,","35.6","7,0626,+","-1.1","7,1018","-3.3","7,1115","-5.0","7,1124","","","","","-2.8","7,0406","-2.8","7,0406","-7.2","7,0330","-7.2","7,0330","-9.4","7,0307","2430.5","","2430.5","7","1167.8",",7","176",",7","14.24","7","20.60","7","7.88","7"
"USC00319675","2016","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","0.3","7","742.6","","742.6","7","114","7","67","7","11","","4","7","0","7","105","7","8","7","201","7","23","7","-11.7","7,0119,","178",",7,0123,","127",",7,0123,","46.0",",7,0801,","34.4","7,0728,+","-1.1","7,1108","-2.2","7,1111","-5.0","7,1113","-9.4","7,1210","-9.4","7,1210","-3.3","7,0411","-3.3","7,0411","-4.4","7,0220","-7.8","7,0215","-8.9","7,0214","2055.3","","2055.3","7","941.6",",7","254",",7","14.35","7","20.93","7","7.78","7"
"USC00319675","2017","36.1306","-80.5481","266.7","YADKINVILLE 6 E, NC US","0.4","7","592.6","","592.6","7","124","7","74","7","9","","2","7","1","7","94","7","4","7","194","7","9","7","-17.8","7,0109,","203",",7,0110,+","178",",7,0107,","96.3",",7,0424,","34.4","7,0723,+","-2.8","7,1111","-2.8","7,1111","-4.4","7,1120","-6.7","7,1212","-10.0","7,1229","0.0","7,0410","-3.9","7,0324","-7.2","7,0318","-7.2","7,0318","-10.0","7,0111","1953.9","","1953.9","7","1207.0",",7","305",",7","14.21","7","20.62","7","7.80","7"
