"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00093809","1952","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","1132.5","","1132.5","0","96","0","62","0","1","","1","0","0","0","50","0","4","0","185","0","72","0","-11.1","0,0129,","51",",0,0216,","117",",0,0216,","143.8",",0,0811,","40.0","0,0728,+","-0.6","0,1021","-2.8","0,1127","-5.6","0,1128","","","","","-0.6","0,0323","-3.3","0,0306","-6.7","0,0305","-6.7","0,0305","-11.1","0,0129","2074.5","","2074.5","0","1252.5",",0","","","147",",0","15.84","0","20.87","0","10.82","0","","","","","","","","","",""
"USW00093809","1953","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","1214.7","","1214.7","0","95","0","59","0","0","","0","0","0","0","47","0","2","0","188","0","86","0","-11.1","0,1223,","0","T,0,0117,+","3",",0,0304,","47.5",",0,0314,","38.9","0,0620,","-1.1","0,1106","-3.9","0,1128","-4.4","0,1215","-10.0","0,1217","-10.0","0,1217","-1.1","0,0309","-5.0","0,0222","-5.0","0,0222","","","","","2022.6","","2022.6","0","860.3",",0","","","3",",0","16.27","0","21.74","0","10.81","0","","","45","X","","","22.4","X","",""
"USW00093809","1954","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","1281.8","","1281.8","0","106","0","65","0","6","","1","0","0","0","57","0","7","0","198","0","88","0","-11.7","0,0112,","102",",0,0110,","99",",0,0110,","66.8",",0,0920,","40.0","0,0714,+","-2.8","0,1102","-2.8","0,1102","-4.4","0,1220","","","","","0.0","0,0401","-3.9","0,0315","-5.0","0,0304","-9.4","0,0117","-9.4","0,0117","1970.2","","1970.2","0","1109.5",",0","","","102",",0","16.35","0","21.62","0","11.08","0","","","315","X","","","19.7","X","",""
"USW00093809","1955","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","1108.9","","1108.9","0","107","0","64","0","1","","1","0","0","0","74","0","12","0","202","0","67","0","-15.6","0,0211,","25",",0,0111,","84",",0,0110,","93.2",",0,0320,","36.1","0,0806,+","0.0","0,1103","-2.8","0,1117","-6.7","0,1127","-6.7","0,1127","-9.4","0,1128","0.0","0,0328","-6.7","0,0327","-6.7","0,0327","-6.7","0,0327","-10.6","0,0326","1993.8","","1993.8","0","1028.0",",0","","","131",",0","15.61","0","20.63","0","10.60","0","","","45","X","","","22.1","X","",""
"USW00093809","1956","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","1077.8","","1077.8","0","114","0","68","0","5","","2","0","0","0","50","0","5","0","206","0","64","0","-8.3","0,0116,","127",",0,0119,","130",",0,0118,","68.3",",0,1120,","39.4","0,0818,+","-1.7","0,1109","-2.8","0,1122","-6.7","0,1124","-6.7","0,1124","","","-1.1","0,0320","-2.8","0,0308","-6.7","0,0131","-6.7","0,0131","","","2204.5","","2204.5","0","1022.4",",0","","","181",",0","15.88","0","21.11","0","10.66","0","","","","","","","","","",""
"USW00093809","1957","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","989.4","","989.4","0","134","0","92","0","0","","0","0","0","0","52","0","10","0","179","0","40","0","-12.8","0,0116,","0","T,0,1211,+","0","T,0,1210,+","103.4",",0,1113,","36.1","0,0717,","0.0","0,1028","-4.4","0,1130","-4.4","0,1130","-10.6","0,1211","-10.6","0,1211","0.0","0,0413","-2.8","0,0308","-4.4","0,0126","-7.8","0,0118","-12.2","0,0117","1930.6","","1930.6","0","1853.7",",0","","","0","T,0","15.41","0","20.03","0","10.80","0","","","","","","","","","",""
"USW00093809","1958","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","964.6","","964.6","0","107","0","75","0","12","","4","0","0","0","81","0","24","0","183","0","43","0","-16.7","0,0217,","102",",0,1130,+","127",",0,0313,","68.6",",0,0323,","36.1","0,0613,+","-1.7","0,1126","-2.2","0,1127","-7.8","0,1128","-7.8","0,1128","-8.9","0,1129","0.0","0,0321","-2.8","0,0318","-7.2","0,0220","-7.2","0,0220","-10.6","0,0219","2346.0","","2346.0","0","1101.0",",0","","","413",",0","14.20","0","18.93","0","9.47","0","","","","","","","","","",""
"USW00093809","1959","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","1063.2","","1063.2","0","121","0","76","0","1","","1","0","0","0","68","0","12","0","188","0","43","0","-16.1","0,0105,","25",",0,0206,","25",",0,0205,","66.3",",0,0926,","36.1","0,0630,+","-2.8","0,1106","-2.8","0,1106","-4.4","0,1107","-10.6","0,1117","-10.6","0,1117","-1.7","0,0322","-2.2","0,0307","-5.6","0,0221","-7.8","0,0220","-9.4","0,0206","2186.9","","2186.9","0","1144.0",",0","","","48",",0","15.20","0","20.11","0","10.29","0","","","","","","","","","",""
"USW00093809","1960","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","1037.0","","1037.0","0","110","0","71","0","27","","14","0","0","0","93","0","17","0","192","0","48","0","-15.0","0,1222,","203",",0,0309,","185",",0,0302,","108.2",",0,0627,","38.3","0,0622,","-1.1","0,1109","-3.3","0,1110","-4.4","0,1201","-6.7","0,1212","-12.2","0,1221","0.0","0,0410","-5.6","0,0325","-5.6","0,0325","-7.8","0,0308","-11.1","0,0306","2442.9","","2442.9","0","1052.0",",0","","","980",",0","14.43","0","19.15","0","9.70","0","","","","","","","","","",""
"USW00093809","1961","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","873.9","","873.9","0","126","0","91","0","14","","4","0","0","0","58","0","11","0","180","0","34","0","-15.0","0,0121,","76",",0,0101,","38",",0,0202,+","146.8",",0,0614,","35.0","0,0704,","-1.1","0,1107","-2.2","0,1129","-6.7","0,1212","-6.7","0,1212","-9.4","0,1213","-1.1","0,0226","-2.8","0,0225","-6.7","0,0205","-6.7","0,0205","-9.4","0,0130","2255.8","","2255.8","0","1540.0",",0","","","189",",0","14.61","0","19.30","0","9.92","0","","","","","","","","","",""
"USW00093809","1962","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","1083.8","","1083.8","0","125","0","80","0","9","","2","0","2","0","64","0","15","0","186","0","57","0","-18.9","0,0110,","51",",0,1212,+","38",",0,1210,","82.3",",0,0527,","36.7","0,0820,+","0.0","0,1105","-4.4","0,1206","-4.4","0,1206","-14.4","0,1211","-14.4","0,1211","-1.1","0,0317","-3.9","0,0306","-4.4","0,0305","-7.2","0,0301","-13.3","0,0112","2258.6","","2258.6","0","1345.3",",0","","","149",",0","14.95","0","19.68","0","10.22","0","","","","","","","","","",""
"USW00093809","1963","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","1080.0","","1080.0","0","84","0","54","0","13","","4","0","2","0","79","0","29","0","204","0","50","0","-20.6","0,0124,","152",",0,1223,","114",",0,1222,","47.5",",0,0304,","37.8","0,0609,","0.0","0,1124","-2.8","0,1210","-6.1","0,1213","-11.1","0,1214","-11.1","0,1214","-0.6","0,0302","-7.2","0,0227","-7.2","0,0227","-7.2","0,0227","-9.4","0,0226","2337.0","","2337.0","0","757.6",",0","","","302",",0","14.87","0","20.15","0","9.59","0","","","","","","","","","",""
"USW00093809","1964","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","1057.2","","1057.2","0","95","0","67","0","4","","2","0","0","0","73","0","7","0","201","0","63","0","-13.3","0,1218,","76",",0,0114,+","51",",0,0112,","112.8",",0,0309,","39.4","0,0804,+","0.0","0,1119","-2.8","0,1120","-7.2","0,1121","-7.2","0,1121","-11.1","0,1130","-5.6","0,0330","-5.6","0,0330","-5.6","0,0330","-6.7","0,0222","-10.0","0,0128","2116.7","","2116.7","0","1113.7",",0","","","99",",0","15.61","0","20.71","0","10.51","0","","","","","","","","","",""
"USW00093809","1965","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","1017.6","","1017.6","0","106","0","65","0","14","","5","0","0","0","63","0","11","0","196","0","30","0","-16.1","0,0131,","127",",0,0225,","132",",0,0224,","156.0",",0,0911,","38.3","0,0724,","-2.8","0,1129","-2.8","0,1129","-5.0","0,1130","","","","","-1.7","0,0327","-2.2","0,0326","-6.7","0,0320","-6.7","0,0320","-8.9","0,0225","2181.6","","2181.6","0","1251.6",",0","63.7","X","346",",0","15.46","0","20.37","0","10.54","0","172794",",X","","","225","X","","","19.2","X"
"USW00093809","1966","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","865.7","","865.7","0","109","0","76","0","11","","3","0","1","0","73","0","18","0","176","0","37","0","-17.8","0,0130,","51",",0,1224,+","48",",0,0223,","96.8",",0,0524,","39.4","0,0714,+","-0.6","0,1102","-3.9","0,1103","-5.6","0,1202","-7.8","0,1203","","","-1.1","0,0327","-2.2","0,0324","-5.0","0,0307","-8.3","0,0205","-12.2","0,0131","2115.0","","2115.0","0","1303.1",",0","57.7","X","158",",0","14.30","0","19.08","0","9.52","0","158244",",X","","","180","X","","","20.1","X"
"USW00093809","1967","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","796.8","","796.8","0","107","0","68","0","5","","3","0","0","0","71","0","12","0","188","0","21","0","-14.4","0,1231,","178",",0,0307,","203",",0,0306,","156.2",",0,0514,","35.0","0,0614,","0.0","0,1104","-2.2","0,1105","-5.0","0,1222","-6.7","0,1223","-14.4","0,1231","-3.9","0,0318","-3.9","0,0318","-11.1","0,0307","-11.1","0,0307","-11.1","0,0307","2092.4","","2092.4","0","1314.7",",0","57.9","X","394",",0","14.71","0","19.44","0","9.99","0","157026",",X","","","225","X","","","21.0","X"
"USW00093809","1968","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","948.9","","948.9","0","115","0","80","0","14","","2","0","0","0","81","0","24","0","184","0","44","0","-16.7","0,0107,","102",",0,0116,+","74",",0,0113,","69.9",",0,0510,","35.6","0,0727,","-0.6","0,1112","-2.8","0,1120","-4.4","0,1207","-7.8","0,1214","-9.4","0,1215","-1.1","0,0324","-2.2","0,0323","-5.0","0,0313","-6.7","0,0301","-10.0","0,0222","2325.7","","2325.7","0","1221.8",",0","59.5","X","176",",0","14.52","0","19.08","0","9.96","0","163794",",X","","","225","X","","","23.7","X"
"USW00093809","1969","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","993.0","","993.0","0","116","0","66","0","13","","7","0","0","0","83","0","11","0","183","0","51","0","-13.3","0,0104,","229",",0,0127,","267",",0,0126,","97.8",",0,0129,","36.7","0,0809,+","-1.1","0,1113","-5.0","0,1114","-5.0","0,1114","-7.2","0,1226","","","-2.2","0,0331","-2.2","0,0331","-5.6","0,0311","-6.7","0,0125","-8.9","0,0110","2277.4","","2277.4","0","1068.9",",0","57.6","X","688",",0","14.57","0","19.30","0","9.83","0","158928",",X","","","360","X","","","16.1","X"
"USW00093809","1970","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","1032.9","","1032.9","0","118","0","79","0","23","","6","0","1","0","70","0","16","0","186","0","39","0","-19.4","0,0121,","203",",0,0317,","188",",0,0317,","77.0",",0,0804,","37.8","0,0702,","-2.2","0,1115","-2.2","0,1115","-7.8","0,1123","-7.8","0,1123","-9.4","0,1124","-1.1","0,0317","-2.8","0,0315","-6.7","0,0226","-6.7","0,0226","-12.2","0,0204","2462.5","","2462.5","0","1269.9",",0","54.1","X","470",",0","14.80","0","19.32","0","10.28","0","149532",",X","","","225","X","","","18.8","X"
"USW00093809","1971","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","961.1","","961.1","0","108","0","65","0","6","","5","0","0","0","59","0","13","0","203","0","30","0","-13.9","0,0209,","102",",0,0214,+","102",",0,0212,","67.6",",0,0715,","37.2","0,0625,","-2.2","0,1107","-2.2","0,1107","-5.0","0,1218","","","","","-2.8","0,0324","-2.8","0,0324","-4.4","0,0304","-7.8","0,0214","-13.9","0,0209","2223.9","","2223.9","0","1049.0",",0","56.3","X","277",",0","15.28","0","20.01","0","10.55","0","154866",",X","","","225","X","","","28.2","X"
"USW00093809","1972","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","926.8","","926.8","0","134","0","82","0","6","","3","0","1","0","56","0","11","0","180","0","34","0","-17.8","0,0116,","51",",0,0130,+","51",",0,0127,","81.0",",0,0415,","35.6","0,0609,","-1.7","0,1123","-7.8","0,1206","-7.8","0,1206","-7.8","0,1206","-10.0","0,1217","-2.2","0,0408","-2.2","0,0408","-6.7","0,0208","-6.7","0,0208","-8.9","0,0207","1912.5","","1912.5","0","1523.9",",0","53.6","X","129",",0","14.65","0","19.10","0","10.20","0","148920",",X","","","225","X","","","18.3","X"
"USW00093809","1973","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","977.5","","977.5","0","133","0","92","0","3","","2","0","0","0","54","0","15","0","187","0","33","0","-13.9","0,1221,","76",",0,1221,+","36",",0,1220,","70.9",",0,1123,","35.6","0,0703,","-2.2","0,1109","-2.2","0,1109","-6.7","0,1216","-6.7","0,1216","-11.7","0,1220","-1.7","0,0228","-3.3","0,0222","-4.4","0,0218","-8.9","0,0217","-8.9","0,0217","2220.2","","2220.2","0","1489.7",",0","55.8","X","123",",0","15.43","0","19.74","0","11.13","0","153342",",X","","","","","","","",""
"USW00093809","1974","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","797.6","","797.6","0","118","0","77","0","0","","0","0","0","0","56","0","13","0","186","0","29","0","-13.9","0,0101,","0","T,0,0325,+","10",",0,0208,","36.8",",0,0110,","36.7","0,0719,","0.0","0,1114","-3.9","0,1203","-4.4","0,1208","-6.7","0,1209","","","-4.4","0,0325","-4.4","0,0325","-4.4","0,0325","-7.8","0,0324","-11.1","0,0112","1946.8","","1946.8","0","963.6",",0","55.0","X","20",",0","14.87","0","19.49","0","10.25","0","151260",",X","","","225","X","","","19.2","X"
"USW00093809","1975","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","1041.3","","1041.3","0","123","0","81","0","2","","3","0","0","0","59","0","7","0","185","0","50","0","-10.6","0,1218,","102",",0,0310,","147",",0,0309,","92.7",",0,0328,","36.1","0,0704,","0.0","0,1113","-2.8","0,1114","-5.0","0,1127","-7.8","0,1217","-10.6","0,1218","-0.6","0,0330","-5.0","0,0303","-5.0","0,0303","-8.3","0,0210","-10.0","0,0209","2163.7","","2163.7","0","1449.1",",0","57.0","X","344",",0","15.43","0","19.85","0","11.00","0","157500",",X","","","225","X","","","19.7","X"
"USW00093809","1976","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","803.5","","803.5","0","92","0","60","0","3","","2","0","0","0","74","0","12","0","183","0","29","0","-17.2","0,1231,","76",",0,0203,","71",",0,0202,","123.2",",0,0615,","37.8","0,0724,","-1.7","0,1104","-4.4","0,1105","-4.4","0,1105","-7.8","0,1128","-10.6","0,1129","-0.6","0,0317","-8.3","0,0207","-8.3","0,0207","-8.3","0,0207","-12.8","0,0109","1878.9","","1878.9","0","908.8",",0","66.4","X","141",",0","14.50","0","19.53","0","9.47","0","180138",",X","","","225","X","","","22.4","X"
"USW00093809","1977","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","1199.3","","1199.3","0","111","0","71","0","28","","4","0","1","0","67","0","28","0","200","0","53","0","-18.3","0,0117,","152",",0,0110,","79",",0,0109,","95.5",",0,0327,","37.8","0,0707,+","-5.6","0,1125","-5.6","0,1125","-5.6","0,1125","-9.4","0,1126","-9.4","0,1126","-1.1","0,0228","-3.9","0,0221","-6.7","0,0216","-6.7","0,0216","-8.9","0,0208","2470.9","","2470.9","0","1193.6",",0","61.8","X","305",",0","15.51","0","20.13","0","10.88","0","169698",",X","","","225","X","","","21.5","X"
"USW00093809","1978","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","1075.8","","1075.8","0","106","0","73","0","57","","9","0","0","0","83","0","37","0","184","0","54","0","-15.0","0,0126,","457",",0,0117,","328",",0,0116,","118.4",",0,1203,","37.8","0,0701,+","-2.2","0,1204","-2.2","0,1204","-5.0","0,1208","-7.2","0,1209","","","-1.7","0,0318","-10.0","0,0305","-10.0","0,0305","-10.0","0,0305","-10.0","0,0305","2582.4","","2582.4","0","1478.5",",0","60.5","X","810",",0","14.26","0","18.82","0","9.69","0","166284",",X","","","225","X","","","21.9","X"
"USW00093809","1979","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","959.5","","959.5","0","111","0","79","0","35","","7","0","0","0","77","0","28","0","177","0","35","0","-16.1","0,0209,","127",",0,0109,+","66",",0,0105,","64.8",",0,0503,","36.7","0,0807,","-0.6","0,1111","-2.2","0,1129","-5.0","0,1202","-8.3","0,1216","-10.6","0,1217","-0.6","0,0326","-2.8","0,0315","-4.4","0,0311","-8.3","0,0219","-12.2","0,0210","2471.3","","2471.3","0","1302.6",",0","52.8","X","462",",0","14.15","0","18.48","0","9.82","0","143616",",X","","","45","X","","","19.2","X"
"USW00093809","1980","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","1188.3","","1188.3","0","86","0","61","0","21","","5","0","0","0","70","0","17","0","181","0","75","0","-12.2","0,1225,+","127",",0,0210,+","76",",0,0208,","66.5",",0,0623,","40.0","0,0715,+","0.0","0,1030","-2.2","0,1119","-8.3","0,1219","-8.3","0,1219","-10.0","0,1220","0.0","0,0318","-3.3","0,0306","-6.7","0,0303","-6.7","0,0303","-10.0","0,0302","2234.6","","2234.6","0","860.0",",0","56.1","X","312",",0","15.18","0","19.98","0","10.37","0","154464",",X","","","315","X","","","21.9","X"
"USW00093809","1981","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","967.9","","967.9","0","87","0","66","0","4","","2","0","0","0","67","0","14","0","191","0","32","0","-15.0","0,0211,","102",",0,0130,","69",",0,0129,","56.1",",0,0806,","36.7","0,0714,+","-0.6","0,1023","-2.8","0,1024","-8.3","0,1217","-8.3","0,1217","-12.2","0,1218","-1.1","0,0309","-3.9","0,0214","-6.7","0,0213","-6.7","0,0213","-12.2","0,0212","2127.5","","2127.5","0","1037.1",",0","54.0","X","137",",0","15.07","0","19.85","0","10.30","0","144966",",X","","","225","X","","","20.1","X"
"USW00093809","1982","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","948.7","","948.7","0","124","0","80","0","18","","3","0","3","0","66","0","14","0","193","0","33","0","-21.7","0,0117,","102",",0,0113,","94",",0,0112,","98.6",",0,1203,","37.2","0,0805,","-0.6","0,1104","-3.3","0,1105","-4.4","0,1113","-6.7","0,1212","","","-1.1","0,0407","-2.2","0,0406","-7.8","0,0213","-7.8","0,0213","-11.7","0,0210","2295.5","","2295.5","0","1349.4",",0","56.5","X","290",",0","14.96","0","19.74","0","10.18","0","156360",",X","","","225","X","","","21.5","X"
"USW00093809","1983","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","1153.7","","1153.7","0","93","0","68","0","9","","1","0","2","0","55","0","17","0","182","0","72","0","-20.0","0,1225,","25",",0,1231,+","28",",0,0205,","102.1",",0,0502,","38.9","0,0822,+","-0.6","0,1129","-2.8","0,1215","-5.0","0,1216","-12.2","0,1218","-12.2","0,1218","-1.1","0,0325","-2.8","0,0226","-6.1","0,0207","-7.2","0,0204","","","2086.2","","2086.2","0","1154.9",",0","55.7","X","77",",0","15.06","0","19.59","0","10.52","0","154134",",X","","","225","X","","","17.9","X"
"USW00093809","1984","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","977.6","","977.6","0","126","0","88","0","18","","3","0","2","0","67","0","15","0","171","0","56","0","-18.3","0,0121,","152",",0,1206,","142",",0,1205,","100.6",",0,0704,","36.7","0,0619,","0.0","0,1113","-2.2","0,1121","-11.1","0,1206","-11.1","0,1206","-11.1","0,1206","0.0","0,0314","-5.0","0,0309","-5.0","0,0309","-10.0","0,0207","-10.0","0,0207","2453.7","","2453.7","0","1418.0",",0","","","334",",0","14.92","0","19.68","0","10.16","0","156760",",X","","","270","X","","","18.8","X"
"USW00093809","1985","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","961.7","","961.7","0","101","0","74","0","51","","5","0","3","0","78","0","28","0","195","0","38","0","-24.4","0,0120,","152",",0,0104,","145",",0,0103,","82.3",",0,0905,","37.2","0,0720,","-1.1","0,1120","-2.2","0,1121","-5.6","0,1201","-8.3","0,1202","-9.4","0,1213","0.0","0,0306","-5.6","0,0216","-5.6","0,0216","-8.3","0,0215","-11.1","0,0208","2165.9","","2165.9","0","1381.1",",0","","","467",",0","14.52","0","19.41","0","9.62","0","143951",",X","","","270","X","","","20.1","X"
"USW00093809","1986","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","1067.7","","1067.7","0","100","0","72","0","9","","2","0","0","0","78","0","12","0","198","0","54","0","-17.2","0,0127,","102",",0,0214,","56",",0,0214,","64.0",",0,0524,","37.2","0,0726,+","-4.4","0,1112","-4.4","0,1112","-4.4","0,1112","-10.6","0,1113","-10.6","0,1113","-2.2","0,0322","-2.2","0,0322","-5.0","0,0321","-10.6","0,0215","-10.6","0,0215","2133.6","","2133.6","0","1057.5",",0","","","152",",0","15.29","0","20.31","0","10.27","0","159643",",X","","","225","X","","","28.2","X"
"USW00093809","1987","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2144.8","","2144.8","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00093809","1993","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","","","","","","","","","","","","","","","","","15","0","167","0","49","0","","","","","","","","","36.1","0,0728,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.63","0","","","","","","","","","","","",""
"USW00093809","1998","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","","","","","113","0","82","0","","","1","0","","","","","","","","","","","","","","","46",",0,1223,","76.7",",0,1006,","","","","","","","","","","","","","","","","","","","","","","","","","","","1576.2",",0","","","54",",0","","","","","","","","","","","","","","","",""
"USW00093809","1999","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","868.1","","868.1","0","","","","","","","2","0","0","0","65","0","9","0","205","0","52","0","-15.6","0,0106,","","","25",",0,0313,+","","","37.8","0,0812,+","-0.6","0,1023","-4.4","0,1129","-4.4","0,1129","-8.3","0,1221","-9.4","0,1224","-1.7","0,0327","-3.9","0,0304","-4.4","0,0213","-7.2","0,0114","-9.4","0,0110","1934.7","","1934.7","0","","","","","58",",0","15.10","0","21.10","0","9.11","0","","","","","","","","","",""
"USW00093809","2000","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","858.8","","858.8","0","","","","","","","1","0","0","0","86","0","26","0","200","0","44","0","-15.0","0,1219,","","","25",",0,0121,","","","37.2","0,0829,+","0.0","0,1007","-3.3","0,1114","-6.7","0,1117","-6.7","0,1117","-10.0","0,1211","0.0","0,0408","-3.9","0,0312","-6.7","0,0205","-6.7","0,0205","-11.1","0,0127","1987.2","","1987.2","0","","","","","41",",0","14.09","0","19.84","0","8.35","0","","","","","","","","","",""
"USW00093809","2001","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","845.1","","845.1","0","","","","","0","","0","0","0","0","78","0","10","0","198","0","38","0","-15.6","0,0102,+","0",",0,1231,+","0",",0,1231,+","","","36.7","0,0708,","-2.2","0,1027","-2.2","0,1027","-5.6","0,1224","-8.3","0,1229","-8.9","0,1230","0.0","0,0328","-5.6","0,0327","-5.6","0,0327","-6.7","0,0217","-8.9","0,0202","2550.2","","2550.2","0","","","","","0",",0","14.55","0","20.41","0","8.68","0","","","","","","","","","",""
"USW00093809","2002","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","979.9","","979.9","0","","","","","4","","0","0","0","0","99","0","7","0","175","0","55","0","-12.2","0,1206,+","76",",0,0119,","0",",0,1231,+","","","36.1","0,0709,","-1.7","0,1101","-2.2","0,1117","-5.6","0,1127","-7.2","0,1130","-12.2","0,1205","-2.2","0,0327","-2.2","0,0327","-7.2","0,0322","-7.2","0,0322","-10.0","0,0304","2122.1","","2122.1","0","","","","","0",",0","14.54","0","20.05","0","9.04","0","","","","","","","","","",""
"USW00093809","2003","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","695.2","","695.2","0","","","","","","","","","2","0","89","0","15","0","197","0","29","0","-18.9","0,0123,","","","","","","","36.1","0,0822,","-1.1","0,1113","-2.2","0,1124","-4.4","0,1128","-7.2","0,1219","","","-1.1","0,0331","-5.6","0,0310","-5.6","0,0310","-8.9","0,0225","-8.9","0,0225","2490.0","","2490.0","0","","","","","","","13.62","0","19.14","0","8.09","0","","","","","","","","","",""
"USW00093809","2004","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","749.0","","749.0","0","","","","","","","0","0","1","0","80","0","14","0","196","0","13","0","-18.9","0,1224,","","","0",",0,1231,+","","","36.1","0,0713,","-0.6","0,1124","-2.2","0,1202","-5.6","0,1213","-6.7","0,1214","-9.4","0,1219","0.0","0,0321","-3.9","0,0310","-4.4","0,0227","-7.2","0,0213","-13.9","0,0131","2224.6","","2224.6","0","","","","","0",",0","14.27","0","19.90","0","8.64","0","","","","","","","","","",""
"USW00093809","2005","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","927.9","","927.9","0","","","","","0","","1","0","0","0","77","0","8","0","189","0","49","0","-15.0","0,1209,","0",",0,1231,+","51",",0,1208,","","","36.1","0,0605,","0.0","0,1028","-5.6","0,1116","-5.6","0,1116","-6.7","0,1125","-13.9","0,1208","-1.7","0,0319","-2.2","0,0317","-5.0","0,0314","-7.8","0,0123","-11.1","0,0117","2071.9","","2071.9","0","","","","","51",",0","14.78","0","20.46","0","9.09","0","","","","","","","","","",""
"USW00093809","2006","37.0422","-89.1855","95.4","CAIRO 3 N, IL US","810.6","","810.6","0","","","","","4","","2","0","0","0","79","0","6","0","189","0","43","0","-12.8","0,0220,","102",",0,0220,","58",",0,0218,","","","36.7","0,0810,","-1.1","0,1024","-3.3","0,1102","-4.4","0,1202","-9.4","0,1204","-9.4","0,1204","0.0","0,0330","-2.2","0,0327","-8.3","0,0222","-8.3","0,0222","-8.9","0,0221","2163.8","","2163.8","0","","","","","96",",0","14.59","0","20.43","0","8.76","0","","","","","","","","","",""
