"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00155097","1987","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","798.1","","798.1","0","97","0","62","0","6","","4","0","1","0","84","0","5","0","196","0","49","0","-18.3","0,0127,","76",",0,0330,+","76",",0,0330,","69.1",",0,1225,","36.1","0,0915,+","-1.1","0,1004","-2.2","0,1008","-6.1","0,1022","-8.9","0,1121","-8.9","0,1121","0.0","0,0406","-5.0","0,0405","-5.0","0,0405","-6.7","0,0311","-18.3","0,0127","2137.5","","2137.5","0","1078.6",",0","201",",0","14.56","0","21.04","0","8.08","0","",""
"USC00155097","1988","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","718.6","","718.6","0","","","","","","","","","1","0","105","0","12","0","179","0","54","0","-18.3","0,0207,","","","","","","","40.0","0,0708,","-0.6","0,1005","-3.3","0,1013","-5.0","0,1129","-9.4","0,1202","-9.4","0,1202","-2.8","0,0420","-2.8","0,0420","-8.3","0,0319","-8.3","0,0319","-10.6","0,0221","2270.2","","2270.2","0","","","","","13.60","0","20.70","0","6.50","0","",""
"USC00155097","1989","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","596.9","","596.9","0","118","0","81","0","","","5","0","8","0","105","0","16","0","188","0","23","0","-27.8","0,1222,","","","152",",0,1219,","81.0",",0,0214,","34.4","0,0811,","0.0","0,0924","-2.8","0,1101","-8.3","0,1117","-8.3","0,1117","-11.1","0,1209","0.0","0,0512","-3.9","0,0412","-6.1","0,0411","-6.7","0,0228","-10.6","0,0225","2218.3","","2218.3","0","1626.1",",0","330",",0","12.89","0","19.39","0","6.40","0","",""
"USC00155097","1990","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2126.7","","2126.7","0","","","","","","","","","","","",""
"USC00155097","1995","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","652.9","","652.9","0","117","0","82","0","","","2","0","3","0","106","0","11","0","198","0","44","0","-18.9","0,0105,","","","51",",0,0308,","74.9",",0,1005,","38.3","0,0825,","0.0","0,1015","-2.2","0,1025","-7.2","0,1104","-7.2","0,1104","-11.1","0,1112","-1.1","0,0428","-3.9","0,0405","-5.6","0,0401","-12.2","0,0213","-12.2","0,0213","1906.9","","1906.9","0","1393.9",",0","102",",0","13.61","0","20.76","0","6.45","0","",""
"USC00155097","1996","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","","","139","0","93","0","","","6","0","3","0","108","0","","","","","","","-23.3","0,0204,","","","152",",0,0320,","50.8",",0,0928,+","","","-2.2","0,1019","-2.2","0,1019","-7.2","0,1103","-7.2","0,1103","-10.6","0,1219","-1.1","0,0427","-3.9","0,0410","-5.0","0,0407","-7.2","0,0326","-9.4","0,0322","","","","","1637.1",",0","583",",0","","","","","6.44","0","",""
"USC00155097","1997","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","511.9","","511.9","0","134","0","93","0","7","","3","0","5","0","111","0","7","0","169","0","25","0","-21.7","0,0111,","127",",0,1231,+","76",",0,1208,","114.3",",0,0301,","37.8","0,0727,","-3.9","0,1022","-3.9","0,1022","-4.4","0,1023","-8.9","0,1117","-8.9","0,1117","-1.1","0,0518","-3.3","0,0418","-8.3","0,0316","-8.3","0,0316","-11.7","0,0129","","","","","1508.9",",0","214",",0","13.00","0","19.73","0","6.27","0","",""
"USC00155097","1998","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","","","124","0","86","0","","","2","0","0","0","77","0","2","0","197","0","55","0","-13.3","0,0101,","","","94",",0,0204,","50.0",",0,0609,+","36.1","0,0907,+","0.0","0,1022","-3.3","0,1023","-5.6","0,1107","-9.4","0,1222","-9.4","0,1222","-0.6","0,0420","-2.2","0,0405","-4.4","0,0323","-10.0","0,0313","-10.0","0,0313","","","","","1085.0",",0","135",",0","15.03","0","21.68","0","8.39","0","",""
"USC00155097","1999","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","829.1","","829.1","0","79","0","46","0","0","","0","0","1","0","79","0","2","0","207","0","66","0","-17.8","0,0105,","0","T,0,0310,+","18",",0,0314,","74.7",",0,1009,","37.8","0,0817,+","0.0","0,1024","-2.2","0,1103","-4.4","0,1130","-10.0","0,1222","-10.0","0,1222","0.0","0,0419","-3.9","0,0328","-5.6","0,0327","-6.7","0,0311","-11.1","0,0222","1840.7","","1840.7","0","668.3",",0","21",",0","15.28","0","22.41","0","8.16","0","",""
"USC00155097","2000","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","832.9","","832.9","0","121","0","79","0","0","","0","0","0","0","84","0","16","0","213","0","37","0","-16.7","0,1222,","0",",0,1231,+","0",",0,1231,+","49.0",",0,0729,","37.2","0,0901,+","-1.7","0,1008","-2.2","0,1009","-8.3","0,1118","-8.3","0,1118","-9.4","0,1212","-3.3","0,0409","-3.3","0,0409","-7.2","0,0206","-7.2","0,0206","-8.9","0,0202","1766.3","","1766.3","0","1072.3",",0","0",",0","14.77","0","20.93","0","8.62","0","",""
"USC00155097","2001","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","812.5","","812.5","0","126","0","77","0","","","0","0","0","0","70","0","5","0","197","0","32","0","-15.6","0,0103,","","","0",",0,1231,+","53.6",",0,0810,","35.0","0,0709,+","0.0","0,1017","-4.4","0,1121","-4.4","0,1121","-7.2","0,1225","-10.0","0,1226","-2.2","0,0418","-2.2","0,0418","-6.7","0,0327","-6.7","0,0327","-9.4","0,0218","2255.6","","2255.6","0","1197.7",",0","0",",0","15.14","0","21.14","0","9.14","0","",""
"USC00155097","2002","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","1016.1","","1016.1","0","136","0","91","0","2","","1","0","0","0","68","0","6","0","188","0","74","0","-12.2","0,0304,","76",",0,1204,","76",",0,1204,","82.0",",0,0927,","37.8","0,0804,","-3.3","0,1102","-3.3","0,1102","-4.4","0,1123","-7.8","0,1201","-11.7","0,1206","-1.1","0,0405","-6.1","0,0323","-6.1","0,0323","-8.3","0,0322","-12.2","0,0304","1801.6","","1801.6","0","1416.6",",0","76",",0","15.51","0","21.36","0","9.65","0","",""
"USC00155097","2004","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","","","141","0","93","0","","","0","0","0","0","60","0","4","0","206","0","47","0","-13.9","0,1225,","","","0",",0,1231,+","79.0",",0,0821,","35.6","0,0710,","-0.6","0,1126","-2.2","0,1202","-4.4","0,1214","-8.9","0,1215","-8.9","0,1215","-0.6","0,0405","-2.8","0,0323","-4.4","0,0218","-11.1","0,0130","-11.1","0,0130","","","","","1545.8",",0","0",",0","15.91","0","21.88","0","9.93","0","",""
"USC00155097","2009","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","807.1","","807.1","0","144","0","90","0","0","","0","0","1","0","64","0","4","0","196","0","31","0","-18.9","0,0116,","0",",0,1231,+","0",",0,1231,+","62.0",",0,0611,","35.0","0,0809,+","-1.1","0,1018","-3.3","0,1201","-4.4","0,1204","-8.3","0,1206","-9.4","0,1211","-0.6","0,0330","-4.4","0,0304","-4.4","0,0304","-11.1","0,0303","-11.1","0,0303","","","","","1545.3",",0","0",",0","15.08","0","20.60","0","9.56","0","",""
"USC00155097","2010","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","","","123","Z","82","Z","","","","","0","Z","85","Z","","","","","","","-17.2","Z,1214,","","","","","124.2",",Z,0502,","","","-1.1","0,1029","-3.3","Z,1106","-5.0","Z,1128","-6.7","Z,1206","-8.9","Z,1207","0.0","Z,0330","-3.3","Z,0307","-5.0","Z,0305","-8.9","0,0216","-8.9","0,0216","2136.4","","2136.4","0","1440.7",",Z","","","","","","","8.77","Z","",""
"USC00155097","2011","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","","","133","7","89","7","","","","","0","7","63","7","","","","","","","-15.6","7,0210,","","","","","76.7",",7,0905,","","","-1.7","Z,1029","-3.9","7,1111","-5.0","7,1201","-6.7","7,1211","","","-0.6","Z,0401","-3.9","Z,0223","-5.6","Z,0212","-14.4","Z,0211","-14.4","Z,0211","","","","","1738.9",",7","","","","","","","9.56","7","",""
"USC00155097","2012","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","1008.2","","1008.2","7","112","7","76","7","","","","","0","7","64","7","2","7","224","7","70","7","-10.6","7,0114,","","","","","60.5",",7,0720,","42.2","7,0630,","-1.7","7,1101","-4.4","7,1113","-4.4","7,1113","-6.7","7,1222","","","-1.7","7,0412","-2.2","7,0304","-5.0","7,0220","-8.3","7,0213","-9.4","7,0212","1593.0","","1593.0","7","1142.1",",7","","","16.48","7","22.96","7","10.00","7","",""
"USC00155097","2013","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","846.5","","846.5","7","137","7","88","7","","","","","0","7","89","7","2","7","191","7","36","7","-11.7","7,0201,","","","","","63.0",",7,0706,","35.0","7,0719,","-3.9","7,1025","-3.9","7,1025","-6.7","7,1113","-6.7","7,1113","-10.6","7,1128","-0.6","7,0425","-3.3","7,0328","-4.4","7,0322","-7.8","7,0321","-11.7","7,0201","2111.6","","2111.6","7","1421.6",",7","","","14.65","7","20.57","7","8.74","7","",""
"USC00155097","2014","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","925.7","","925.7","7","121","7","74","7","","","","","3","7","87","7","12","7","195","7","61","7","-19.4","7,0107,","","","","","69.9",",7,0205,","35.6","7,0822,+","-4.4","7,1102","-4.4","7,1102","-4.4","7,1102","-7.8","7,1114","-9.4","7,1118","-2.8","7,0416","-2.8","7,0416","-7.8","7,0326","-7.8","7,0326","-12.2","7,0304","2300.9","","2300.9","7","1177.3",",7","","","14.44","7","20.79","7","8.08","7","",""
"USC00155097","2015","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","953.9","","953.9","7","136","7","90","7","","","","","3","7","66","7","8","7","210","7","54","7","-20.6","7,0220,+","","","","","53.8",",7,0414,","36.1","7,0720,","-0.6","7,1018","-6.1","7,1123","-6.1","7,1123","","","","","0.0","7,0405","-3.3","7,0329","-5.6","7,0328","-17.2","7,0306","-17.2","7,0306","2239.1","","2239.1","7","1593.3",",7","","","15.72","7","21.91","7","9.53","7","21.5","7"
"USC00155097","2016","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","1142.1","","1142.1","7","127","7","87","7","","","","","0","7","73","7","7","7","228","7","86","7","-14.4","7,0124,","","","","","91.2",",7,0707,","36.7","7,0617,","-2.8","7,1113","-2.8","7,1113","-6.1","7,1121","-10.0","7,1210","-10.0","7,1210","-0.6","7,0409","-3.9","7,0227","-5.6","7,0215","-6.7","7,0214","-9.4","7,0213","1652.2","","1652.2","7","1356.0",",7","","","16.46","7","22.83","7","10.09","7","",""
"USC00155097","2017","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","973.9","","973.9","7","130","7","85","7","","","","","0","7","54","7","5","7","226","7","60","7","-15.6","7,0108,","","","","","163.8",",7,0901,","37.2","7,0722,","-1.7","7,1030","-2.2","7,1111","-4.4","7,1120","-6.7","7,1209","-9.4","7,1227","0.0","7,0323","-8.3","7,0316","-8.3","7,0316","-8.3","7,0316","-10.0","7,0204","1516.2","","1516.2","7","1376.9",",7","","","16.52","7","22.74","7","10.31","7","20.6","7"
