"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013867","1969","39.2811","-81.5572","189.0","PARKERSBURG, WV US","573.7","","573.7","0","129","0","71","0","15","","4","0","0","0","120","0","29","0","172","0","17","0","-16.1","0,0105,","102",",0,1228,+","64",",0,1223,","82.8",",0,0809,","34.4","0,0719,+","-1.1","0,1018","-2.2","0,1023","-6.1","0,1114","-7.8","0,1115","-9.4","0,1224","0.0","0,0407","-4.4","0,0401","-4.4","0,0401","-6.7","0,0331","-9.4","0,0313","2799.1","","2799.1","0","811.0",",0","45.7","X","284",",0","11.74","0","17.18","0","6.30","0","126624",",X","225","X","17.9","X"
"USW00013867","1970","39.2811","-81.5572","189.0","PARKERSBURG, WV US","681.3","","681.3","0","145","0","81","0","29","","10","0","5","0","99","0","30","0","177","0","18","0","-20.0","0,0122,","127",",0,0330,","203",",0,0329,","40.6",",0,1030,","35.0","0,0701,","-0.6","0,1017","-2.2","0,1116","-9.4","0,1123","-9.4","0,1123","-9.4","0,1123","-0.6","0,0507","-3.9","0,0405","-5.6","0,0330","-7.2","0,0317","-14.4","0,0226","3012.9","","3012.9","0","974.1",",0","43.2","X","696",",0","12.63","0","18.03","0","7.24","0","120060",",X","225","X","18.8","X"
"USW00013867","1971","39.2811","-81.5572","189.0","PARKERSBURG, WV US","541.9","","541.9","0","120","0","80","0","21","","7","0","0","0","92","0","22","0","172","0","10","0","-17.2","0,0202,","127",",0,0211,+","127",",0,1124,+","70.1",",0,0913,","36.1","0,0628,","-1.1","0,1105","-3.3","0,1107","-6.7","0,1108","-6.7","0,1108","-8.9","0,1123","-0.6","0,0415","-2.8","0,0331","-7.8","0,0325","-7.8","0,0325","-9.4","0,0304","2779.1","","2779.1","0","881.8",",0","46.3","X","644",",0","12.51","0","18.00","0","7.02","0","127530",",X","270","X","21.9","X"
"USW00013867","1972","39.2811","-81.5572","189.0","PARKERSBURG, WV US","478.6","","478.6","0","168","0","95","0","15","","7","0","2","0","94","0","22","0","163","0","9","0","-21.1","0,0116,","76",",0,0303,","86",",0,0303,","47.0",",0,0620,","35.6","0,0722,","-0.6","0,1019","-3.3","0,1020","-6.1","0,1207","-10.6","0,1216","-10.6","0,1216","-5.6","0,0409","-5.6","0,0409","-5.6","0,0409","-7.8","0,0309","-8.9","0,0304","2519.0","","2519.0","0","1204.5",",0","47.1","X","554",",0","12.06","0","17.14","0","6.98","0","131388",",X","270","X","20.1","X"
"USW00013867","1973","39.2811","-81.5572","189.0","PARKERSBURG, WV US","625.2","","625.2","0","147","0","82","0","6","","5","0","0","0","91","0","23","0","173","0","21","0","-16.1","0,0217,","51",",0,0412,+","109",",0,0412,","74.4",",0,0710,","36.1","0,0903,+","-1.1","0,1104","-3.3","0,1106","-4.4","0,1107","-7.2","0,1111","-8.9","0,1211","-1.1","0,0415","-2.8","0,0414","-8.3","0,0222","-8.3","0,0222","-12.2","0,0218","2586.2","","2586.2","0","988.5",",0","55.0","X","384",",0","13.15","0","18.35","0","7.95","0","149844",",X","270","X","21.0","X"
"USW00013867","1974","39.2811","-81.5572","189.0","PARKERSBURG, WV US","468.7","","468.7","0","153","0","97","0","6","","7","0","0","0","86","0","16","0","162","0","2","0","-10.0","0,0325,+","51",",0,1219,+","76",",0,1201,","45.0",",0,0622,","32.2","0,0708,+","-1.7","0,1003","-2.2","0,1116","-5.0","0,1126","-7.2","0,1205","","","-1.7","0,0410","-10.0","0,0325","-10.0","0,0325","-10.0","0,0325","-10.0","0,0325","2398.6","","2398.6","0","1052.9",",0","49.0","X","507",",0","12.59","0","17.93","0","7.26","0","135018",",X","225","X","17.0","X"
"USW00013867","1975","39.2811","-81.5572","189.0","PARKERSBURG, WV US","569.2","","569.2","0","160","0","93","0","8","","3","0","0","0","96","0","12","0","168","0","16","0","-14.4","0,0210,","76",",0,0113,","74",",0,0112,","50.5",",0,0424,","35.0","0,0802,+","0.0","0,1003","-5.0","0,1123","-5.0","0,1123","-10.6","0,1218","-10.6","0,1218","-1.7","0,0409","-2.2","0,0407","-4.4","0,0327","-8.3","0,0309","-14.4","0,0210","2703.7","","2703.7","0","1157.2",",0","","","285",",0","12.67","0","17.86","0","7.48","0","","","270","X","19.2","X"
"USW00013867","1976","39.2811","-81.5572","189.0","PARKERSBURG, WV US","395.1","","395.1","0","119","0","77","0","21","","11","0","0","0","122","0","24","0","157","0","8","0","-17.2","0,0109,","102",",0,0108,","66",",0,0316,","53.8",",0,0711,","34.4","0,0715,","-1.1","0,1018","-2.2","0,1023","-5.0","0,1108","-6.7","0,1114","-10.6","0,1129","0.0","0,0428","-2.8","0,0413","-4.4","0,0318","-6.7","0,0317","-10.6","0,0207","2517.9","","2517.9","0","857.8",",0","57.3","X","629",",0","11.41","0","17.12","0","5.70","0","156594",",X","","","",""
"USW00013867","1977","39.2811","-81.5572","189.0","PARKERSBURG, WV US","653.4","","653.4","0","127","0","76","0","45","","12","0","9","0","101","0","46","0","181","0","22","0","-25.0","0,0117,","178",",0,0126,","135",",0,1127,","72.9",",0,0625,","35.0","0,0718,","-1.1","0,1017","-2.2","0,1112","-6.1","0,1126","-7.8","0,1127","-14.4","0,1206","0.0","0,0429","-3.3","0,0409","-5.0","0,0308","-7.2","0,0302","-14.4","0,0217","3238.8","","3238.8","0","814.0",",0","50.7","X","749",",0","12.12","0","17.70","0","6.55","0","138900",",X","","","",""
"USW00013867","1978","39.2811","-81.5572","189.0","PARKERSBURG, WV US","546.4","","546.4","0","130","0","83","0","65","","15","0","1","0","106","0","47","0","154","0","6","0","-18.9","0,0110,","483",",0,0121,","142",",0,0120,","46.5",",0,1208,","32.8","0,0920,+","-0.6","0,1110","-2.2","0,1128","-5.0","0,1201","-8.3","0,1210","-8.9","0,1228","0.0","0,0422","-5.6","0,0318","-5.6","0,0318","-8.3","0,0306","-17.2","0,0305","3177.0","","3177.0","0","937.2",",0","","","1161",",0","11.13","0","16.09","0","6.18","0","","","","","",""
"USW00013867","1979","39.2811","-81.5572","189.0","PARKERSBURG, WV US","452.8","","452.8","0","135","0","90","0","43","","14","0","3","0","105","0","46","0","162","0","7","0","-17.8","0,0217,+","356",",0,0219,","152",",0,0218,","45.5",",0,0921,","33.3","0,0807,","-0.6","0,1026","-2.2","0,1027","-6.1","0,1202","-9.4","0,1203","-9.4","0,1203","-0.6","0,0410","-3.3","0,0407","-4.4","0,0317","-8.3","0,0316","-15.0","0,0220","2974.1","","2974.1","0","1043.0",",0","56.5","X","1095",",0","11.36","0","16.50","0","6.22","0","151518",",X","","","",""
"USW00013867","1980","39.2811","-81.5572","189.0","PARKERSBURG, WV US","578.7","","578.7","0","122","0","85","0","20","","7","0","0","0","109","0","34","0","159","0","25","0","-16.7","0,0303,","254",",0,0302,","109",",0,0124,","47.0",",0,0531,","36.7","0,0716,","-1.1","0,1026","-2.8","0,1027","-4.4","0,1112","-10.0","0,1219","-10.0","0,1219","-1.1","0,0417","-2.2","0,0327","-5.6","0,0312","-8.9","0,0304","-8.9","0,0304","2898.8","","2898.8","0","946.9",",0","47.5","X","627",",0","11.51","0","16.67","0","6.35","0","129384",",X","315","X","22.8","X"
"USW00013867","1981","39.2811","-81.5572","189.0","PARKERSBURG, WV US","530.1","","530.1","0","122","0","80","0","30","","7","0","0","0","111","0","30","0","167","0","7","0","-17.2","0,0212,+","102",",0,0212,","99",",0,0211,","38.4",",0,0201,","33.3","0,0718,+","-2.2","0,1024","-2.2","0,1024","-4.4","0,1122","-7.8","0,1123","-10.0","0,1219","0.0","0,0426","-2.8","0,0320","-4.4","0,0215","-7.2","0,0214","-15.6","0,0213","2943.8","","2943.8","0","729.0",",0","54.2","X","573",",0","11.72","0","17.10","0","6.34","0","147930",",X","315","X","17.9","X"
"USW00013867","1982","39.2811","-81.5572","189.0","PARKERSBURG, WV US","","","","","132","0","93","0","21","","4","0","","","","","","","","","","","","","102",",0,0308,+","112",",0,0113,","53.3",",0,0605,","","","","","","","","","","","","","","","","","","","","","","","","","","","932.6",",0","","","344",",0","","","","","","","","","","","",""
"USW00013867","1984","39.2811","-81.5572","189.0","PARKERSBURG, WV US","","","","","154","0","84","0","","","","","","","","","15","0","167","0","38","0","","","","","","","56.6",",0,0529,","35.6","0,0614,","","","","","","","","","","","","","","","","","","","","","","","","","923.5",",0","","","","","","","18.41","0","","","","","","","",""
"USW00013867","1985","39.2811","-81.5572","189.0","PARKERSBURG, WV US","","","","","135","0","84","0","","","","","","","","","32","0","193","0","25","0","","","","","","","106.7",",0,0715,","36.1","0,0815,","","","","","","","","","","","","","","","","","","","","","","","","","1056.2",",0","","","","","","","18.61","0","","","","","","","",""
"USW00013867","1986","39.2811","-81.5572","189.0","PARKERSBURG, WV US","","","","","132","0","80","0","","","","","","","","","16","0","187","0","38","0","","","","","","","50.8",",0,0717,+","37.2","0,0726,","","","","","","","","","","","","","","","","","","","","","","","","","1070.5",",0","","","","","","","19.12","0","","","","","","","",""
"USW00013867","1987","39.2811","-81.5572","189.0","PARKERSBURG, WV US","","","","","121","0","66","0","","","","","","","","","10","0","184","0","61","0","","","","","","","29.0",",0,0424,","38.3","0,0725,","","","","","","","","","","","","","","","","","","","","","","","","","653.2",",0","","","","","","","19.52","0","","","","","","","",""
"USW00013867","1988","39.2811","-81.5572","189.0","PARKERSBURG, WV US","","","","","117","0","66","0","","","","","","","","","23","0","161","0","54","0","","","","","","","51.6",",0,1120,","40.6","0,0718,","","","","","","","","","","","","","","","","","","","","","","","","","793.0",",0","","","","","","","18.46","0","","","","","","","",""
"USW00013867","1989","39.2811","-81.5572","189.0","PARKERSBURG, WV US","","","","","137","0","93","0","","","5","0","","","","","31","0","158","0","24","0","","","","","46",",0,1226,","70.4",",0,0830,","36.1","0,0712,","","","","","","","","","","","","","","","","","","","","","","","","","1384.6",",0","","","193",",0","","","17.09","0","","","","","","","",""
"USW00013867","1990","39.2811","-81.5572","189.0","PARKERSBURG, WV US","487.3","","487.3","0","152","0","98","0","0","","1","0","0","0","102","0","4","0","187","0","15","0","-13.3","0,0227,+","0",",0,1231,+","25",",0,1228,","52.1",",0,0615,","36.1","0,0710,","0.0","0,1020","-2.2","0,1029","-5.6","0,1208","-8.3","0,1225","","","-0.6","0,0420","-2.8","0,0418","-4.4","0,0413","-6.7","0,0320","-13.3","0,0227","","","","","1411.5",",0","","","25",",0","13.12","0","19.48","0","6.77","0","","","","","",""
"USW00013867","1991","39.2811","-81.5572","189.0","PARKERSBURG, WV US","760.0","","760.0","0","131","0","90","0","0","","0","0","0","0","115","0","9","0","190","0","31","0","-14.4","0,0217,","0","T,0,0122,","3",",0,0121,","69.9",",0,1202,","36.1","0,0724,+","0.0","0,1018","-3.3","0,1104","-10.0","0,1105","-10.0","0,1105","-10.0","0,1105","0.0","0,0414","-3.3","0,0402","-5.0","0,0313","-14.4","0,0217","-14.4","0,0217","2373.2","","2373.2","0","1219.1",",0","","","3",",0","13.27","0","19.44","0","7.09","0","","","","","",""
"USW00013867","1992","39.2811","-81.5572","189.0","PARKERSBURG, WV US","286.0","","286.0","0","135","0","87","0","","","2","0","2","0","110","0","21","0","159","0","0","0","-19.4","0,0120,","","","51",",0,0126,","66.0",",0,0114,","31.7","0,0711,+","-1.1","0,1018","-2.2","0,1019","-5.0","0,1020","-8.3","0,1116","-10.0","0,1206","-1.1","0,0430","-3.3","0,0407","-5.6","0,0404","-10.6","0,0317","-10.6","0,0317","2887.0","","2887.0","0","1018.3",",0","","","76",",0","10.84","0","16.89","0","4.79","0","","","","","",""
"USW00013867","1993","39.2811","-81.5572","189.0","PARKERSBURG, WV US","447.5","","447.5","0","143","0","86","0","","","","","0","0","118","0","25","0","158","0","24","0","-17.2","0,0220,+","","","","","49.5",",0,0720,","34.4","0,0901,+","-1.1","0,1011","-3.9","0,1102","-4.4","0,1103","-7.8","0,1108","-12.2","0,1226","-0.6","0,0428","-2.8","0,0405","-8.9","0,0320","-8.9","0,0320","-8.9","0,0320","2972.9","","2972.9","0","930.5",",0","","","","","11.08","0","17.15","0","5.01","0","","","","","",""
"USW00013867","1994","39.2811","-81.5572","189.0","PARKERSBURG, WV US","511.8","","511.8","0","119","0","75","0","","","","","9","0","116","0","22","0","177","0","15","0","-32.2","0,0120,","","","","","51.1",",0,0710,","36.7","0,0621,","-0.6","0,1028","-2.8","0,1123","-4.4","0,1212","","","","","-0.6","0,0424","-4.4","0,0409","-4.4","0,0409","-6.7","0,0323","-11.1","0,0301","3171.5","","3171.5","0","1234.9",",0","","","","","11.82","0","18.14","0","5.51","0","","","","","",""
"USW00013867","1995","39.2811","-81.5572","189.0","PARKERSBURG, WV US","","","","","136","0","88","0","","","2","0","","","","","29","0","174","0","37","0","","","","","43",",0,0122,","71.9",",0,0806,","36.7","0,0716,","","","","","","","","","","","","","","","","","","","","","","","","","1073.0",",0","","","112",",0","","","17.99","0","","","","","","","",""
"USW00013867","1996","39.2811","-81.5572","189.0","PARKERSBURG, WV US","505.3","","505.3","0","147","0","95","0","","","","","3","0","113","0","28","0","165","0","18","0","-20.6","0,0206,+","","","","","90.9",",0,0731,","33.9","0,0701,","-1.7","0,1102","-3.3","0,1104","-7.2","0,1115","-7.2","0,1115","-9.4","0,1220","0.0","0,0515","-2.8","0,0410","-5.0","0,0327","-8.9","0,0312","-8.9","0,0312","3058.0","","3058.0","0","1358.5",",0","","","","","11.42","0","17.24","0","5.60","0","","","","","",""
"USW00013867","1997","39.2811","-81.5572","189.0","PARKERSBURG, WV US","420.8","","420.8","0","122","0","83","0","","","1","0","0","0","113","0","11","0","152","0","16","0","-16.7","0,0119,","","","64",",0,0208,","92.5",",0,0302,","34.4","0,0722,+","0.0","0,1021","-3.3","0,1023","-5.0","0,1117","-7.8","0,1118","","","-0.6","0,0422","-5.6","0,0411","-5.6","0,0411","-7.8","0,0218","-9.4","0,0130","2818.7","","2818.7","0","1116.2",",0","","","85",",0","11.60","0","17.57","0","5.63","0","","","","","",""
"USW00013867","1998","39.2811","-81.5572","189.0","PARKERSBURG, WV US","648.4","","648.4","0","129","0","88","0","","","0","0","0","0","85","0","7","0","174","0","29","0","-11.7","0,1226,+","","","13",",0,1231,+","105.7",",0,0628,","36.7","0,0915,+","0.0","0,1023","-3.9","0,1105","-5.0","0,1122","-10.6","0,1223","-10.6","0,1223","-0.6","0,0412","-2.2","0,0325","-4.4","0,0316","-8.3","0,0314","-8.9","0,0313","2493.2","","2493.2","0","1151.0",",0","","","39",",0","13.64","0","19.68","0","7.60","0","","","","","",""
"USW00013867","1999","39.2811","-81.5572","189.0","PARKERSBURG, WV US","634.6","","634.6","0","118","0","80","0","","","4","0","0","0","108","0","15","0","186","0","47","0","-15.6","0,0106,+","","","76",",0,0108,","43.9",",0,1010,","37.8","0,0801,","-0.6","0,1025","-5.0","0,1117","-5.0","0,1117","-7.2","0,1201","-12.2","0,1225","0.0","0,0413","-2.2","0,0326","-5.0","0,0314","-7.2","0,0313","-8.9","0,0312","2535.0","","2535.0","0","954.1",",0","","","224",",0","12.98","0","19.74","0","6.22","0","","","","","",""
"USW00013867","2000","39.2811","-81.5572","189.0","PARKERSBURG, WV US","512.3","","512.3","0","114","0","73","0","","","3","0","2","0","106","0","26","0","187","0","8","0","-18.9","0,0123,+","","","38",",0,1231,","73.9",",0,0219,","33.9","0,0612,","-0.6","0,1029","-6.7","0,1031","-6.7","0,1031","-6.7","0,1031","-8.9","0,1123","-1.1","0,0414","-4.4","0,0319","-4.4","0,0319","-15.0","0,0130","-15.0","0,0130","2432.5","","2432.5","0","1026.3",",0","","","167",",0","12.12","0","18.30","0","5.95","0","","","","","",""
"USW00013867","2001","39.2811","-81.5572","189.0","PARKERSBURG, WV US","593.9","","593.9","0","117","0","84","0","","","4","0","0","0","110","0","12","0","176","0","27","0","-12.8","0,0103,","","","76",",0,0121,","41.1",",0,0519,","35.6","0,0810,","-0.6","0,1008","-2.2","0,1029","-5.6","0,1222","-8.9","0,1226","-8.9","0,1226","-1.7","0,0403","-6.1","0,0329","-6.1","0,0329","-6.7","0,0328","-9.4","0,0204","2748.3","","2748.3","0","977.1",",0","","","200",",0","12.91","0","19.16","0","6.66","0","","","","","",""
"USW00013867","2002","39.2811","-81.5572","189.0","PARKERSBURG, WV US","779.7","","779.7","0","122","0","77","0","10","","3","0","0","0","101","0","12","0","171","0","54","0","-13.3","0,0102,+","102",",0,1208,+","102",",0,1205,","44.2",",0,0320,","37.2","0,0805,","-1.1","0,1102","-6.1","0,1128","-6.1","0,1128","-8.9","0,1204","-8.9","0,1204","0.0","0,0523","-3.9","0,0408","-5.6","0,0324","-7.2","0,0323","-10.6","0,0305","2452.6","","2452.6","0","1026.6",",0","","","217",",0","13.35","0","19.37","0","7.32","0","","","","","",""
"USW00013867","2003","39.2811","-81.5572","189.0","PARKERSBURG, WV US","517.4","","517.4","0","150","0","98","0","","","10","0","2","0","103","0","27","0","188","0","18","0","-18.3","0,0127,","","","229",",0,0217,","60.2",",0,0604,","34.4","0,0709,","-0.6","0,1003","-2.2","0,1109","-4.4","0,1203","-6.7","0,1213","","","-1.7","0,0401","-2.8","0,0331","-7.2","0,0311","-7.2","0,0311","-8.9","0,0304","2770.4","","2770.4","0","1351.8",",0","","","711",",0","12.10","0","17.80","0","6.39","0","","","","","",""
"USW00013867","2004","39.2811","-81.5572","189.0","PARKERSBURG, WV US","551.1","","551.1","0","140","0","94","0","","","4","0","0","0","101","0","21","0","185","0","13","0","-17.2","0,0131,","","","38",",0,0130,","95.3",",0,0918,","33.3","0,0829,+","-1.7","0,1109","-2.8","0,1114","-4.4","0,1204","-6.7","0,1216","-16.7","0,1221","0.0","0,0429","-2.2","0,0406","-6.1","0,0323","-10.6","0,0217","-10.6","0,0217","2643.7","","2643.7","0","1266.1",",0","","","147",",0","12.74","0","18.64","0","6.84","0","","","","","",""
"USW00013867","2005","39.2811","-81.5572","189.0","PARKERSBURG, WV US","762.8","","762.8","0","131","0","87","0","","","4","0","0","0","101","0","17","0","181","0","44","0","-15.6","0,0124,","","","51",",0,0225,+","50.8",",0,0701,","37.8","0,0814,","-0.6","0,1030","-2.2","0,1117","-6.7","0,1118","-6.7","0,1118","-9.4","0,1125","-2.2","0,0323","-2.2","0,0323","-4.4","0,0316","-6.7","0,0311","-9.4","0,0220","2469.6","","2469.6","0","1012.1",",0","","","197",",0","13.12","0","19.07","0","7.17","0","","","","","",""
"USW00013867","2006","39.2811","-81.5572","189.0","PARKERSBURG, WV US","597.0","","597.0","0","135","0","87","0","0","","0","0","0","0","91","0","6","0","169","0","35","0","-13.9","0,0220,+","0","T,0,0219,+","0","T,0,0219,+","43.9",",0,0914,","36.7","0,0804,+","0.0","0,1015","-3.3","0,1103","-5.0","0,1104","-9.4","0,1208","-9.4","0,1208","-0.6","0,0410","-2.2","0,0328","-5.6","0,0323","-13.9","0,0220","-13.9","0,0220","2446.3","","2446.3","0","1034.0",",0","","","0","T,0","13.28","0","19.16","0","7.40","0","","","","","",""
"USW00013867","2007","39.2811","-81.5572","189.0","PARKERSBURG, WV US","833.4","","833.4","0","121","0","82","0","","","2","0","2","0","98","0","24","0","194","0","67","0","-18.9","0,0207,+","","","64",",0,0207,","40.1",",0,1115,","38.3","0,0810,","-0.6","0,1030","-6.1","0,1124","-6.1","0,1124","-10.6","0,1206","-10.6","0,1206","-2.8","0,0411","-2.8","0,0411","-4.4","0,0408","-7.8","0,0309","-10.0","0,0220","2576.1","","2576.1","0","967.7",",0","","","164",",0","13.58","0","19.81","0","7.35","0","","","","","",""
"USW00013867","2008","39.2811","-81.5572","189.0","PARKERSBURG, WV US","589.6","","589.6","0","145","0","94","0","","","3","0","0","0","107","0","23","0","182","0","28","0","-15.0","0,0222,+","","","51",",0,1118,+","43.7",",0,0604,","34.4","0,0721,+","-1.7","0,1030","-3.9","0,1111","-6.7","0,1119","-6.7","0,1119","-14.4","0,1222","-1.1","0,0330","-3.3","0,0326","-4.4","0,0324","-6.7","0,0309","-14.4","0,0223","2535.6","","2535.6","0","1132.4",",0","","","167",",0","12.35","0","18.31","0","6.38","0","","","","","",""
"USW00013867","2009","39.2811","-81.5572","189.0","PARKERSBURG, WV US","526.2","","526.2","0","140","0","88","0","17","","1","0","3","0","99","0","23","0","166","0","7","0","-18.9","0,0117,","76",",0,0130,+","25",",0,1229,","33.0",",0,1010,","33.9","0,0817,","-1.1","0,1019","-6.7","0,1206","-6.7","0,1206","-6.7","0,1206","","","-0.6","0,0413","-2.2","0,0323","-10.0","0,0305","-10.0","0,0305","-10.0","0,0305","2725.6","","2725.6","0","988.4",",0","","","83",",0","12.27","0","17.96","0","6.59","0","","","","","",""
"USW00013867","2010","39.2811","-81.5572","189.0","PARKERSBURG, WV US","781.1","","781.1","0","124","0","71","0","","","12","0","0","0","110","0","43","0","185","0","42","0","-13.3","0,0201,","","","127",",0,0227,","51.1",",0,1201,","35.6","0,0708,+","0.0","0,1030","-2.2","0,1106","-4.4","0,1107","-7.8","0,1207","-12.8","0,1214","-0.6","0,0510","-2.2","0,0328","-5.0","0,0308","-8.3","0,0213","-10.0","0,0211","2706.4","","2706.4","0","1047.5",",0","","","525",",0","12.71","0","18.45","0","6.96","0","","","","","",""
"USW00013867","2011","39.2811","-81.5572","189.0","PARKERSBURG, WV US","684.1","","684.1","7","171","7","106","7","","","","","0","7","94","7","16","7","160","7","33","7","-16.1","7,0123,+","","","","","52.8",",7,1020,","36.1","7,0904,+","0.0","7,1029","-3.3","7,1118","-7.2","7,1211","-7.2","7,1211","","","-0.6","K,0404","-2.2","K,0330","-7.8","K,0213","-7.8","K,0213","-11.7","K,0211","2715.2","","2715.2","7","1468.2",",7","","","","","13.06","7","18.56","7","7.56","7","","","","","",""
"USW00013867","2012","39.2811","-81.5572","189.0","PARKERSBURG, WV US","742.2","","742.2","7","127","7","86","7","","","","","0","7","93","7","8","7","174","7","46","7","-9.4","7,0212,+","","","","","54.1",",7,0918,","39.4","7,0708,","-2.2","7,1106","-2.2","7,1106","-4.4","7,1130","","","","","0.0","7,0413","-2.2","7,0311","-5.0","7,0306","-6.7","7,0227","-9.4","7,0212","2258.6","","2258.6","7","1144.9",",7","","","","","13.83","7","19.88","7","7.78","7","","","","","",""
"USW00013867","2013","39.2811","-81.5572","189.0","PARKERSBURG, WV US","590.7","","590.7","7","135","7","81","7","","","","","0","7","118","7","21","7","168","7","12","7","-12.8","7,0123,","","","","","51.6",",7,0813,","35.0","7,0718,","-0.6","7,1026","-4.4","7,1113","-4.4","7,1113","-7.8","7,1124","","","0.0","7,0422","-3.9","7,0325","-4.4","7,0323","-6.7","7,0227","-10.0","7,0219","2709.8","","2709.8","7","1051.3",",7","","","","","12.25","7","17.64","7","6.86","7","","","","","",""
"USW00013867","2014","39.2811","-81.5572","189.0","PARKERSBURG, WV US","524.8","","524.8","7","141","7","89","7","","","","","5","7","109","7","29","7","158","7","12","7","-21.1","7,0130,+","","","","","46.7",",7,0822,","33.3","7,0831,","-1.1","7,1030","-2.8","7,1114","-7.2","7,1115","-7.2","7,1115","-8.9","7,1119","-2.2","7,0417","-2.2","7,0417","-7.2","7,0326","-7.2","7,0326","-10.0","7,0314","2894.9","","2894.9","7","931.8",",7","","","","","11.66","7","17.49","7","5.84","7","","","","","",""
"USW00013867","2015","39.2811","-81.5572","189.0","PARKERSBURG, WV US","","","","","128","7","88","7","","","","","","","","","","","","","","","","","","","","","65.3",",7,0930,","","","","","","","","","","","","","","","","","","","","","","","","","","","1074.8",",7","","","","","","","","","","","","","","","",""
"USW00013867","2016","39.2811","-81.5572","189.0","PARKERSBURG, WV US","","","","","129","7","86","7","","","","","","","","","","","","","","","","","","","","","44.5",",7,0623,","","","","","","","","","","","","","","","","","","","","","","","","","","","882.3",",7","","","","","","","","","","","","","","","",""
"USW00013867","2017","39.2811","-81.5572","189.0","PARKERSBURG, WV US","","","","","","","","","8","","3","7","","","","","","","","","","","","","76",",7,0106,","76",",7,0106,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","182",",7","","","","","","","","","","","",""
