"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00014765","1986","41.7225","-71.4325","16.8","PROVIDENCE, RI US","4.6","X","308.7","","308.7","0","135","0","77","0","21","","8","0","0","0","125","0","20","0","125","0","2","0","-17.2","0,0115,","127",",0,1212,","124",",0,1211,","83.3",",0,1203,","35.6","0,0707,","0.0","0,1011","-2.2","0,1111","-5.6","0,1113","-8.3","0,1114","-10.0","0,1213","-0.6","0,0504","-3.3","0,0325","-5.6","0,0323","-7.2","0,0322","-11.1","0,0321","3140.6","","3140.6","0","1172.7",",0","","","676",",0","10.34","0","15.43","0","5.25","0","161411",",X","220","X","","","","","225","X","16.5","X","","","","","26.7","X"
"USW00014765","1987","41.7225","-71.4325","16.8","PROVIDENCE, RI US","4.5","X","347.5","","347.5","0","111","0","77","0","46","","13","0","1","0","117","0","15","0","127","0","10","0","-17.8","0,0215,","254",",0,0131,","185",",0,1112,","80.0",",0,0331,","34.4","0,0724,+","0.0","0,1015","-3.9","0,1113","-8.9","0,1121","-8.9","0,1121","-8.9","0,1121","-2.8","0,0402","-2.8","0,0402","-9.4","0,0311","-9.4","0,0311","-9.4","0,0311","3248.4","","3248.4","0","1032.9",",0","","","1137",",0","10.40","0","15.56","0","5.24","0","170016",",X","300","X","","","","","315","X","14.8","X","","","","","23.1","X"
"USW00014765","1988","41.7225","-71.4325","16.8","PROVIDENCE, RI US","4.8","X","449.5","","449.5","0","103","0","66","0","31","","7","0","3","0","117","0","23","0","122","0","18","0","-20.6","0,0115,+","279",",0,0109,","175",",0,0108,","67.1",",0,0428,","36.1","0,0711,+","0.0","0,1009","-2.2","0,1021","-5.0","0,1205","-7.2","0,1206","-15.6","0,1211","-7.2","0,0323","-7.2","0,0323","-7.2","0,0323","-7.2","0,0323","-9.4","0,0322","3280.5","","3280.5","0","974.8",",0","","","613",",0","10.40","0","15.64","0","5.17","0","168196","1,X","310","X","","","","","315","X","15.6","X","","","","","22.6","X"
"USW00014765","1989","41.7225","-71.4325","16.8","PROVIDENCE, RI US","4.6","X","389.3","","389.3","0","141","0","89","0","27","","8","0","0","0","124","0","38","0","137","0","7","0","-16.7","0,1223,","203",",0,1216,","208",",0,1216,","82.0",",0,0717,","33.3","0,0727,+","0.0","0,1010","-2.2","0,1118","-5.6","0,1121","-7.8","0,1123","-14.4","0,1124","-2.2","0,0423","-2.2","0,0423","-5.0","0,0320","-6.7","0,0311","-8.9","0,0308","3224.2","","3224.2","0","1424.6",",0","","","853",",0","10.14","0","15.20","0","5.10","0","156636",",X","200","X","","","","","225","X","17.9","X","","","","","24.7","X"
"USW00014765","1990","41.7225","-71.4325","16.8","PROVIDENCE, RI US","4.8","X","415.9","","415.9","0","126","0","83","0","22","","11","0","0","0","105","0","8","0","149","0","7","0","-15.6","0,0227,+","102",",0,1228,+","175",",0,1228,","58.7",",0,0403,","32.8","0,0719,+","0.0","0,1027","-2.8","0,1113","-4.4","0,1201","-6.7","0,1214","","","-2.2","0,0419","-2.2","0,0419","-4.4","0,0329","-8.9","0,0308","-8.9","0,0308","3224.8","","3224.8","0","1138.0",",0","","","999",",0","11.71","0","16.89","0","6.53","0","159946",",X","220","X","","","","","225","X","16.1","X","","","","","22.1","X"
"USW00014765","1991","41.7225","-71.4325","16.8","PROVIDENCE, RI US","4.4","X","496.4","","496.4","0","121","0","81","0","21","","9","0","0","0","98","0","12","0","149","0","19","0","-15.6","0,0123,","127",",0,0112,","89",",0,0314,","77.7",",0,0421,","38.9","0,0721,","-0.6","0,1021","-3.9","0,1118","-5.6","0,1127","-7.2","0,1216","-10.0","0,1217","0.0","0,0413","-2.8","0,0321","-4.4","0,0311","-7.8","0,0228","-10.6","0,0224","2748.5","","2748.5","0","1161.1",",0","","","573",",0","11.83","0","17.25","0","6.41","0","160597",",X","","","","","","","","","","","","","","","",""
"USW00014765","1992","41.7225","-71.4325","16.8","PROVIDENCE, RI US","4.2","X","297.5","","297.5","0","133","0","78","0","13","","7","0","0","0","114","0","15","0","128","0","4","0","-15.0","0,0117,","127",",0,0320,","122",",0,0319,","69.3",",0,0809,","34.4","0,0522,","-0.6","0,1028","-2.8","0,1108","-4.4","0,1109","-7.2","0,1208","-9.4","0,1209","-0.6","0,0428","-3.3","0,0325","-5.6","0,0324","-6.7","0,0317","-9.4","0,0316","3101.4","","3101.4","0","1207.2",",0","","","538",",0","10.26","0","15.37","0","5.14","0","151642","1,X","150","X","","","","","135","X","17.4","X","","","","","25.2","X"
"USW00014765","1993","41.7225","-71.4325","16.8","PROVIDENCE, RI US","4.4","X","481.1","","481.1","0","126","0","77","0","40","","15","0","1","0","122","0","29","0","143","0","15","0","-18.9","0,0207,","203",",0,1230,","178",",0,0313,","72.6",",0,1205,","37.8","0,0710,","-1.1","0,1011","-2.8","0,1107","-4.4","0,1108","-7.2","0,1125","-9.4","0,1224","-1.1","0,0408","-4.4","0,0323","-4.4","0,0323","-10.6","0,0320","-10.6","0,0320","3225.6","","3225.6","0","1071.4",",0","","","1178",",0","10.77","0","15.99","0","5.54","0","157818",",X","230","X","","","","","225","X","16.5","X","","","","","23.1","X"
"USW00014765","1994","41.7225","-71.4325","16.8","PROVIDENCE, RI US","4.3","X","381.6","","381.6","0","123","0","73","0","52","","16","0","2","0","108","0","32","0","135","0","5","0","-19.4","0,0116,","381",",0,0212,","249",",0,0211,","62.2",",0,0923,","34.4","0,0713,","0.0","0,1111","-2.2","0,1112","-5.6","0,1124","-6.7","0,1212","-10.0","0,1230","-1.1","0,0409","-2.2","0,0331","-4.4","0,0318","-8.3","0,0302","-11.1","0,0228","3361.7","","3361.7","0","1135.7",",0","","","1384",",0","10.67","0","15.81","0","5.53","0","170488",",X","40","X","","","","","45","X","20.6","X","","","","","28.8","X"
"USW00014765","1995","41.7225","-71.4325","16.8","PROVIDENCE, RI US","4.5","X","435.6","","435.6","0","125","0","69","0","","","","","0","0","118","0","18","0","134","0","14","0","-17.2","0,0207,","","","","","69.1",",0,0917,","37.2","0,0715,","-0.6","0,1105","-2.8","0,1106","-4.4","0,1109","-6.7","0,1130","-10.0","0,1211","0.0","0,0411","-4.4","0,0406","-4.4","0,0406","-6.7","0,0405","-8.9","0,0226","2866.0","","2866.0","0","980.6",",0","","","","","10.93","0","16.03","0","5.83","0","","","","","","","","","","","","","","","","","",""
"USW00014765","1996","41.7225","-71.4325","16.8","PROVIDENCE, RI US","4.1","X","317.2","","317.2","0","143","0","83","0","","","","","1","0","112","0","26","0","115","0","2","0","-18.9","0,0205,","","","","","90.7",",0,0713,","35.0","0,0520,","0.0","0,1101","-3.3","0,1113","-5.6","0,1115","-7.2","0,1128","-13.3","0,1231","-1.7","0,0409","-3.3","0,0330","-4.4","0,0317","-10.0","0,0311","-10.0","0,0311","3366.6","","3366.6","0","1218.6",",0","","","","","10.18","0","14.89","0","5.47","0","","","","","300","X","290","X","","","","","18.3","X","23.7","X","",""
"USW00014765","1997","41.7225","-71.4325","16.8","PROVIDENCE, RI US","4.2","X","381.1","","381.1","0","125","0","74","0","","","","","1","0","124","0","10","0","115","0","18","0","-17.8","0,0119,","","","","","38.4",",0,0331,","35.6","0,0717,","0.0","0,1022","-2.8","0,1023","-6.1","0,1119","-8.3","0,1215","-8.9","0,1222","0.0","0,0415","-3.9","0,0410","-5.6","0,0325","-6.7","0,0313","-9.4","0,0225","3183.0","","3183.0","0","964.7",",0","","","","","10.43","0","15.39","0","5.47","0","","","","","0","X","270","X","","","","","44.3","X","57.7","X","",""
"USW00014765","1998","41.7225","-71.4325","16.8","PROVIDENCE, RI US","4.0","X","411.8","","411.8","0","116","0","86","0","","","","","0","0","89","0","11","0","142","0","6","0","-12.8","0,0101,","","","","","83.6",",0,0613,","33.9","0,0722,","-0.6","0,1103","-2.2","0,1104","-5.0","0,1212","-8.3","0,1223","-10.0","0,1225","0.0","0,0413","-3.3","0,0325","-4.4","0,0317","-10.0","0,0313","-10.0","0,0313","2957.1","","2957.1","0","1338.9",",0","","","","","11.81","0","16.70","0","6.92","0","","","","","200","X","200","X","","","","","17.0","X","23.7","X","",""
"USW00014765","1999","41.7225","-71.4325","16.8","PROVIDENCE, RI US","4.1","X","483.5","","483.5","0","117","0","68","0","","","","","0","0","103","0","17","0","140","0","17","0","-16.1","0,0102,","","","","","57.7",",0,0910,","36.7","0,0718,+","0.0","0,1015","-2.8","0,1130","-4.4","0,1201","-6.7","0,1223","-11.1","0,1225","0.0","0,0411","-2.2","0,0327","-6.1","0,0310","-7.2","0,0309","-10.0","0,0308","2891.2","","2891.2","0","1072.5",",0","","","","","11.70","0","16.89","0","6.50","0","","","","","200","X","130","X","","","","","18.3","X","24.6","X","",""
"USW00014765","2000","41.7225","-71.4325","16.8","PROVIDENCE, RI US","4.0","X","323.3","","323.3","0","127","0","74","0","","","","","0","0","100","0","27","0","121","0","5","0","-16.7","0,0122,","","","","","65.3",",0,0606,","32.8","0,0627,+","0.0","0,1118","-2.2","0,1120","-5.0","0,1123","-7.8","0,1124","-9.4","0,1125","-0.6","0,0414","-4.4","0,0319","-4.4","0,0319","-8.3","0,0318","-8.9","0,0213","2995.2","","2995.2","0","1169.2",",0","","","","","10.39","0","15.23","0","5.55","0","","","","","270","X","200","X","","","","","18.3","X","24.1","X","",""
"USW00014765","2001","41.7225","-71.4325","16.8","PROVIDENCE, RI US","3.8","X","415.2","","415.2","0","111","0","61","0","34","","11","0","0","0","118","0","11","0","146","0","13","0","-12.2","0,0212,+","127",",0,0307,+","142",",0,0121,","67.6",",0,0617,","37.8","0,0809,","0.0","0,1009","-2.2","0,1029","-6.7","0,1113","-6.7","0,1113","","","-0.6","0,0420","-3.3","0,0329","-5.0","0,0327","-7.2","0,0308","-11.1","0,0222","3270.9","","3270.9","0","1021.4",",0","","","823",",0","11.24","0","16.30","0","6.18","0","","","","","30","X","320","X","","","","","17.4","X","21.9","X","",""
"USW00014765","2002","41.7225","-71.4325","16.8","PROVIDENCE, RI US","4.1","X","509.9","","509.9","0","124","0","76","0","21","","9","0","0","0","111","0","8","0","134","0","26","0","-11.1","0,1207,","127",",0,1206,","157",",0,1205,","39.9",",0,0513,","36.7","0,0814,+","-2.2","0,1102","-2.2","0,1102","-5.0","0,1127","-8.3","0,1128","-10.6","0,1204","-2.2","0,0407","-2.2","0,0407","-5.6","0,0323","-7.2","0,0322","-10.0","0,0214","2798.7","","2798.7","0","1075.4",",0","","","672",",0","11.49","0","16.56","0","6.43","0","","","","","20","X","210","X","","","","","17.9","X","23.7","X","",""
"USW00014765","2003","41.7225","-71.4325","16.8","PROVIDENCE, RI US","4.0","X","405.3","","405.3","0","141","0","91","0","35","","11","0","1","0","118","0","37","0","124","0","4","0","-18.3","0,0128,","330",",0,1207,+","373",",0,0217,","64.5",",0,0808,","33.3","0,0705,+","-1.7","0,1020","-2.8","0,1025","-4.4","0,1109","-7.8","0,1202","-8.9","0,1203","0.0","0,0425","-2.8","0,0401","-8.3","0,0314","-8.3","0,0314","-8.9","0,0311","3447.2","","3447.2","0","1277.7",",0","","","1497",",0","10.20","0","14.90","0","5.51","0","","","","","280","X","300","X","","","","","16.5","X","21.0","X","",""
"USW00014765","2004","41.7225","-71.4325","16.8","PROVIDENCE, RI US","4.0","X","334.5","","334.5","0","122","0","76","0","28","","13","0","3","0","110","0","28","0","136","0","1","0","-21.1","0,0116,","152",",0,1227,","130",",0,1226,","65.3",",0,0918,","33.3","0,0609,","-1.1","0,1104","-2.8","0,1109","-4.4","0,1110","-7.2","0,1215","-8.9","0,1216","-1.1","0,0406","-8.3","0,0323","-8.3","0,0323","-8.3","0,0323","-9.4","0,0217","3166.0","","3166.0","0","1151.8",",0","","","823",",0","10.38","0","15.19","0","5.56","0","","","","","290","X","260","X","","","","","17.0","X","21.9","X","",""
"USW00014765","2005","41.7225","-71.4325","16.8","PROVIDENCE, RI US","4.0","X","554.0","","554.0","0","124","0","86","0","53","","19","0","1","0","117","0","28","0","128","0","20","0","-18.9","0,0122,","508",",0,0124,","417",",0,0123,","111.3",",0,1015,","37.8","0,0813,","-0.6","0,1111","-2.8","0,1112","-4.4","0,1119","-6.7","0,1126","-10.0","0,1213","0.0","0,0416","-2.8","0,0327","-7.8","0,0311","-7.8","0,0311","-10.6","0,0310","3295.7","","3295.7","0","1471.8",",0","","","1812",",0","10.88","0","15.75","0","6.01","0","","","","","20","X","20","X","","","","","20.1","X","26.8","X","",""
"USW00014765","2006","41.7225","-71.4325","16.8","PROVIDENCE, RI US","4.0","W","450.7","","450.7","0","133","0","86","0","13","","4","0","0","0","93","0","9","0","130","0","10","0","-13.3","0,0116,","178",",0,0213,","239",",0,0212,","91.9",",0,1028,","37.8","0,0802,","-0.6","0,1104","-2.8","0,1105","-6.1","0,1205","-6.7","0,1206","","","0.0","0,0407","-5.6","0,0321","-5.6","0,0321","-7.8","0,0304","-10.6","0,0228","2921.5","","2921.5","0","1379.8",",0","","","606",",0","11.94","0","16.77","0","7.10","0","","","","","360","X","210","X","","","","","19.7","X","25.0","X","",""
"USW00014765","2007","41.7225","-71.4325","16.8","PROVIDENCE, RI US","4.0","W","488.1","","488.1","0","126","0","70","0","15","","6","0","0","0","113","0","24","0","153","0","11","0","-16.1","0,0126,","178",",0,1216,+","208",",0,1213,","73.7",",0,0415,","35.0","0,0627,+","-2.8","0,1108","-2.8","0,1108","-6.1","0,1124","-6.7","0,1201","-11.7","0,1218","-1.1","0,0411","-2.8","0,0408","-5.6","0,0321","-13.9","0,0309","-13.9","0,0309","2939.4","","2939.4","0","1088.7",",0","","","730",",0","11.14","0","16.22","0","6.05","0","","","","","210","X","130","X","","","","","18.3","X","27.3","X","",""
"USW00014765","2008","41.7225","-71.4325","16.8","PROVIDENCE, RI US","3.8","W","456.0","","456.0","0","127","0","88","0","14","","9","0","0","0","117","0","15","0","131","0","12","0","-13.9","0,0104,","203",",0,1221,","203",",0,1219,","100.3",",0,0906,","36.1","0,0609,","0.0","0,1021","-3.3","0,1103","-5.0","0,1119","-6.7","0,1122","-10.0","0,1208","0.0","0,0416","-3.9","0,0331","-4.4","0,0330","-11.1","0,0229","-11.1","0,0229","2942.2","","2942.2","0","1451.3",",0","","","782",",0","11.30","0","16.25","0","6.35","0","","","","","200","X","200","X","","","","","19.2","X","23.7","X","",""
"USW00014765","2009","41.7225","-71.4325","16.8","PROVIDENCE, RI US","3.9","W","314.3","","314.3","0","143","0","85","0","42","","13","0","0","0","107","0","32","0","113","0","2","0","-17.2","0,0125,","356",",0,1221,","363",",0,1220,","54.1",",0,1114,","34.4","0,0818,","-0.6","0,1020","-3.9","0,1207","-5.0","0,1211","-7.2","0,1212","-10.6","0,1217","-0.6","0,0413","-2.8","0,0326","-5.6","0,0324","-10.0","0,0305","-10.0","0,0305","3236.3","","3236.3","0","1394.1",",0","","","1323",",0","10.41","0","15.01","0","5.81","0","","","","","200","X","200","X","","","","","19.7","X","25.0","X","",""
"USW00014765","2010","41.7225","-71.4325","16.8","PROVIDENCE, RI US","4.0","W","576.4","","576.4","0","107","0","66","0","14","","5","0","0","0","100","0","19","0","148","0","18","0","-14.4","0,0130,","229",",0,1227,","201",",0,1226,","135.1",",0,0330,","38.9","0,0706,","0.0","0,1102","-2.2","0,1103","-5.6","0,1208","-8.9","0,1209","-8.9","0,1209","-2.2","0,0328","-2.2","0,0328","-5.6","0,0213","-7.2","0,0208","-10.6","0,0207","2829.0","","2829.0","0","1360.1",",0","","","514",",0","12.08","0","16.86","0","7.30","0","","","","","10","X","20","X","","","","","18.3","X","24.1","X","",""
"USW00014765","2011","41.7225","-71.4325","16.8","PROVIDENCE, RI US","3.6","W","493.8","","493.8","X","126","X","92","X","43","","12","X","1","X","113","X","17","X","136","X","7","X","-18.9","X,0124,","305",",X,0202,+","310",",X,0112,","57.2",",X,0807,+","38.3","X,0722,","0.0","X,1030","-2.8","X,1031","-5.0","X,1212","-8.9","X,1218","-8.9","X,1218","-0.6","X,0416","-2.8","X,0328","-5.0","X,0326","-7.8","X,0304","-10.6","X,0303","3175.0","","3175.0","X","1441.0",",X","","","1149",",X","11.43","X","16.40","X","6.47","X","","","","","240","X","110","X","","","","","19.2","X","28.6","X","",""
"USW00014765","2012","41.7225","-71.4325","16.8","PROVIDENCE, RI US","3.5","X","449.8","","449.8","X","131","X","75","X","9","","7","X","0","X","101","X","9","X","140","X","12","X","-12.8","X,0116,","178",",X,1230,","193",",X,1229,+","50.0",",X,0810,","35.6","X,0718,","-0.6","X,1013","-4.4","X,1106","-4.4","X,1106","-7.8","X,1231","","","0.0","X,0411","-2.8","X,0327","-7.2","X,0306","-7.2","X,0306","-10.6","X,0122","2594.6","","2594.6","X","1047.0",",X","","","665",",X","12.11","X","17.07","X","7.15","X","","","","","100","X","90","X","","","","","18.3","X","26.4","X","",""
"USW00014765","2013","41.7225","-71.4325","16.8","PROVIDENCE, RI US","3.7","W","482.0","","482.0","W","130","W","75","W","24","","12","W","0","W","120","W","23","W","144","W","16","W","-15.6","W,0124,","406",",W,0209,","269",",W,0208,","82.0",",W,0607,","36.7","W,0719,","0.0","W,1025","-3.8","W,1105","-6.0","W,1124","-7.7","W,1125","-9.3","W,1212","-2.7","W,0407","-2.7","W,0407","-6.7","X,0318","-6.7","X,0318","-9.4","X,0218","2997.3","","2997.3","W","1155.6",",W","","","1088",",W","11.03","W","16.02","W","6.04","W","","","","","30","W","30","W","","","","","20.6","W","28.2","W","",""
"USW00014765","2014","41.7225","-71.4325","16.8","PROVIDENCE, RI US","3.9","W","380.3","","380.3","W","118","W","73","W","31","","11","W","1","W","116","W","32","W","139","W","6","W","-19.3","W,0104,","200",",W,0219,","117",",W,0215,","105.2",",W,0330,","32.8","W,0902,+","-0.5","W,1108","-2.7","W,1115","-6.0","W,1119","-7.1","W,1122","-9.3","W,1231","-1.0","W,0418","-6.6","W,0327","-6.6","W,0327","-8.2","W,0325","-11.0","W,0314","3313.3","","3313.3","W","1193.3",",W","","","993",",W","10.54","W","15.59","W","5.48","W","","","","","360","W","350","W","","","","","19.7","W","23.3","W","",""
"USW00014765","2015","41.7225","-71.4325","16.8","PROVIDENCE, RI US","3.9","W","516.0","","516.0","W","114","W","75","W","52","","18","W","6","W","108","W","34","W","152","W","11","W","-20.5","W,0221,","560",",W,0218,+","406",",W,0127,","80.8",",W,0531,","36.1","W,0908,","0.0","W,1018","-2.7","W,1118","","","","","","","-0.5","W,0406","-3.8","W,0402","-5.5","W,0325","-8.2","W,0323","-13.2","W,0307","3375.4","","3375.4","W","1037.8",",W","","","1889",",W","11.01","W","16.25","W","5.78","W","","","","","290","W","290","W","","","","","21.5","W","29.5","W","",""
"USW00014765","2016","41.7225","-71.4325","16.8","PROVIDENCE, RI US","4.0","W","564.8","","564.8","W","120","W","77","W","17","","7","W","3","W","106","W","17","W","149","W","17","W","-22.7","W,0214,","150",",W,0209,","150",",W,0404,","40.1",",W,1129,","35.6","W,0814,","0.0","W,1027","-4.3","W,1209","-7.7","W,1210","-7.7","W,1210","-9.9","W,1211","-0.5","W,0410","-3.2","W,0409","-7.7","W,0406","-7.7","W,0406","-18.2","W,0215","2670.5","","2670.5","W","1016.5",",W","","","826",",W","12.01","W","17.22","W","6.80","W","","","","","220","W","10","W","","","","","17.4","W","24.6","W","",""
"USW00014765","2017","41.7225","-71.4325","16.8","PROVIDENCE, RI US","4.0","W","469.9","","469.9","W","136","W","82","W","19","","11","W","0","W","99","W","22","W","145","W","10","W","-15.5","W,1231,","280",",W,0211,+","302",",W,0209,","58.2",",W,0505,","35.0","W,0613,+","-1.6","W,1109","-4.3","W,1110","-5.5","W,1111","-8.2","W,1214","-11.6","W,1215","-1.0","W,0326","-4.3","W,0324","-7.7","W,0323","-7.7","W,0323","-10.5","W,0313","2894.8","","2894.8","W","1245.4",",W","","","1216",",W","11.58","W","16.46","W","6.70","W","","","","","130","W","130","W","","","","","20.6","W","28.2","W","",""
