"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00012916","1992","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.7","X","1361.4","","1361.4","X","134","X","86","X","0","","0","X","0","X","5","X","0","X","279","X","69","X","-2.8","X,0121,","0",",X,1231,+","0","T,X,0325,","106.2",",X,0826,","36.1","X,0711,","-0.6","X,1129","","","","","","","","","-2.8","X,0121","-2.8","X,0121","","","","","","","804.9","","804.9","X","2080.6",",X","","","0","T,X","20.04","X","25.20","X","14.89","X","136520",",X","150","X","","","","","135","X","17.4","X","","","","","29.3","X"
"USW00012916","1993","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.7","X","1448.5","","1448.5","X","114","X","78","X","0","","0","X","0","X","8","X","0","X","260","X","92","X","-2.8","X,1231,","0",",X,1231,+","0","T,X,0312,","67.6",",X,1029,","36.7","X,0731,+","-0.6","X,1101","-2.2","X,1128","","","","","","","-0.6","X,0315","","","","","","","","","736.3","","736.3","X","1339.4",",X","","","0","T,X","19.88","X","25.24","X","14.53","X","151471",",X","330","X","","","","","270","X","16.1","X","","","","","27.8","X"
"USW00012916","1994","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.2","X","1529.8","","1529.8","X","109","X","82","X","0","","0","X","0","X","8","X","0","X","283","X","69","X","-3.3","X,0202,","0",",X,1231,+","0","T,X,0201,","80.8",",X,0915,","35.0","X,0815,+","-0.6","X,1212","","","","","","","","","0.0","X,0225","-3.3","X,0202","","","","","","","933.4","","933.4","X","1318.8",",X","","","0","T,X","20.46","X","25.80","X","15.13","X","123929",",X","320","X","","","","","180","X","11.2","X","","","","","20.0","X"
"USW00012916","1995","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.3","X","1662.3","","1662.3","X","101","X","70","X","0","","0","X","0","X","7","X","0","X","278","X","97","X","-3.3","X,1211,","0",",X,1231,+","0","T,X,1122,+","310.9",",X,0508,","37.8","X,0820,","-1.1","X,1210","-3.3","X,1211","","","","","","","-1.7","X,0209","","","","","","","","","654.4","","654.4","X","1659.3",",X","","","0","T,X","20.74","X","26.16","X","15.33","X","","","300","X","","","","","360","X","15.6","X","","","","","23.1","X"
"USW00012916","1996","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.6","X","1576.9","","1576.9","X","125","X","76","X","0","","0","Z","0","X","18","X","0","X","287","X","60","X","-8.9","X,0205,","0",",Z,1231,+","0",",Z,1231,+","109.7",",X,0708,","35.0","X,0723,+","-3.3","X,1219","-3.3","X,1219","","","","","","","-1.7","X,0309","-2.2","X,0217","-8.9","X,0205","-8.9","X,0205","-8.9","X,0205","877.6","","877.6","X","1456.8",",X","","","0",",Z","20.49","X","25.42","X","15.56","X","","","","","","","","","","","","","","","","","",""
"USW00012916","1997","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.7","X","1577.8","","1577.8","X","136","X","77","X","0","","0","Z","0","X","5","X","0","X","271","X","77","X","-2.8","X,0117,","0",",Z,1231,+","0",",Z,1231,+","70.4",",X,0107,","35.0","X,0922,+","-0.6","X,1228","","","","","","","","","-0.6","X,0119","-2.8","X,0117","","","","","","","632.1","","632.1","X","1313.9",",X","","","0",",Z","20.52","X","24.95","X","16.09","X","","","","","20","X","210","X","","","","","17.9","X","23.7","X","",""
"USW00012916","1998","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.7","X","1807.9","","1807.9","X","104","X","77","X","0","","0","Z","0","X","0","X","0","X","279","X","100","X","1.1","X,0312,","0",",Z,1231,+","0",",Z,1231,+","143.3",",X,0911,","37.2","X,0828,+","","","","","","","","","","","","","","","","","","","","","788.2","","788.2","X","2008.0",",X","","","0",",Z","21.59","X","26.12","X","17.06","X","","","","","270","X","330","X","","","","","21.5","X","28.2","X","",""
"USW00012916","1999","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.5","X","1686.4","","1686.4","X","103","X","57","X","0","","0","Z","0","X","5","X","0","X","291","X","73","X","-2.2","X,0105,+","0",",Z,1231,+","0",",Z,1231,+","83.3",",X,0626,","36.1","X,0826,+","0.0","X,1226","","","","","","","","","-1.1","X,0110","-2.2","X,0105","","","","","","","484.2","","484.2","X","1176.8",",X","","","0",",Z","21.35","X","26.35","X","16.35","X","","","","","180","X","180","X","","","","","16.1","X","19.7","X","",""
"USW00012916","2000","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.7","X","1782.2","","1782.2","X","92","X","63","X","0","","0","Z","0","X","6","X","0","X","281","X","98","X","-2.2","X,1220,","0",",Z,1231,+","0",",Z,1231,+","96.0",",X,1118,","38.3","X,0830,","-0.6","X,1218","-2.2","X,1220","","","","","","","-1.7","X,0206","","","","","","","","","587.2","","587.2","X","988.2",",X","","","0",",Z","21.16","X","26.24","X","16.07","X","","","","","240","X","230","X","","","","","17.4","X","22.8","X","",""
"USW00012916","2001","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.5","X","1581.1","","1581.1","X","108","X","78","X","0","","0","Z","0","X","10","X","0","X","286","X","54","X","-3.9","X,0104,+","0",",Z,1231,+","0",",Z,1231,+","151.9",",X,0606,","34.4","X,0724,+","-0.6","X,1226","-2.2","X,1227","","","","","","","0.0","X,0204","-3.9","X,0104","","","","","","","890.8","","890.8","X","1766.4",",X","","","0",",Z","20.79","X","25.53","X","16.06","X","","","","","20","X","240","Z","","","","","16.5","X","22.8","Z","",""
"USW00012916","2002","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.6","X","1741.7","","1741.7","X","116","Z","80","Z","0","","0","Z","0","X","7","X","0","X","273","X","83","X","-3.3","X,0104,","0",",Z,1231,+","0",",Z,1231,+","191.0",",Z,0925,","35.0","X,0807,+","","","","","","","","","","","-1.7","X,0305","-2.8","X,0108","","","","","","","723.0","","723.0","X","1587.9",",Z","","","0",",Z","20.81","X","25.47","X","16.15","X","","","","","10","X","10","X","","","","","20.6","X","24.1","X","",""
"USW00012916","2003","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.5","X","1729.1","","1729.1","X","117","X","75","X","","","","","0","X","3","X","0","X","276","X","68","X","-3.9","X,0124,","","","","","130.6",",X,1127,","35.0","X,0810,","","","","","","","","","","","-3.3","X,0125","-3.3","X,0125","","","","","","","804.2","","804.2","X","1683.9",",X","","","","","20.96","X","25.62","X","16.31","X","","","","","170","X","280","X","","","","","17.9","X","21.0","X","",""
"USW00012916","2004","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.6","X","1676.9","","1676.9","X","125","X","88","X","","","","","0","X","5","X","0","X","279","X","58","X","-3.9","X,1226,","","","","","194.8",",X,0425,","35.0","X,0801,+","-1.1","X,1224","-3.9","X,1226","","","","","","","","","","","","","","","","","707.9","","707.9","X","2014.4",",X","","","","","20.90","X","25.34","X","16.46","X","","","","","300","X","250","X","","","","","20.1","X","28.6","X","",""
"USW00012916","2005","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.6","X","1737.5","","1737.5","X","109","X","69","X","","","","","0","X","1","X","0","X","279","X","102","X","-0.6","X,0123,","","","","","114.3",",X,0829,","36.7","X,0725,","","","","","","","","","","","-0.6","X,0123","","","","","","","","","610.0","","610.0","X","1346.6",",X","","","","","21.34","X","26.00","X","16.66","X","","","","","40","X","30","X","","","","","20.6","X","24.6","X","",""
"USW00012916","2006","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.6","W","1747.5","","1747.5","X","101","X","68","X","","","","","0","X","4","X","0","X","286","X","93","X","-1.7","X,1208,","","","","","93.5",",X,1230,","36.1","X,0815,","-1.7","X,1208","","","","","","","","","0.0","X,0213","","","","","","","","","582.8","","582.8","X","1165.9",",X","","","","","21.48","X","26.37","X","16.60","X","","","","","190","X","190","X","","","","","17.4","X","22.8","X","",""
"USW00012916","2007","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.3","W","1717.1","","1717.1","X","111","X","73","X","","","","","0","X","1","X","0","X","282","X","74","X","0.0","X,0129,","","","","","154.2",",X,1022,","37.8","X,0811,","","","","","","","","","","","0.0","X,0129","","","","","","","","","756.8","","756.8","X","1354.7",",X","","","","","21.14","X","25.74","X","16.55","X","","","","","30","X","20","X","","","","","15.6","X","19.7","X","",""
"USW00012916","2008","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.7","W","1665.0","","1665.0","X","109","X","76","X","","","","","0","X","2","X","0","X","288","X","81","X","-2.2","X,0103,","","","","","83.6",",X,0902,","36.1","X,0728,+","","","","","","","","","","","0.0","X,0120","-2.2","X,0103","","","","","","","633.4","","633.4","X","1373.4",",X","","","","","21.04","X","25.72","X","16.36","X","","","","","40","X","40","X","","","","","20.1","X","28.2","X","",""
"USW00012916","2009","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.6","W","1752.1","","1752.1","X","123","X","86","X","","","","","0","X","4","X","0","X","276","X","89","X","-1.7","X,0121,","","","","","145.0",",X,1215,","38.3","X,0624,","","","","","","","","","","","-1.7","X,0121","","","","","","","","","603.2","","603.2","X","2014.8",",X","","","","","21.27","X","25.87","X","16.69","X","","","","","280","X","290","X","","","","","18.3","X","23.7","X","",""
"USW00012916","2010","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.4","W","1803.3","","1803.3","X","111","X","74","X","","","","","0","X","13","X","0","X","260","X","104","X","-6.1","X,0111,","","","","","73.2",",X,0710,","37.8","X,0802,+","-1.1","X,1227","-2.8","X,1228","","","","","","","-0.6","X,0216","-6.1","X,0111","-6.1","X,0111","","","","","980.3","","980.3","X","1369.9",",X","","","","","20.54","X","25.31","X","15.76","X","","","","","230","X","230","X","","","","","18.3","X","27.7","X","",""
"USW00012916","2011","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.6","W","1903.3","","1903.3","X","90","X","57","X","","","","","0","X","11","X","0","X","290","X","105","X","-2.2","X,0114,+","","","","","158.8",",X,0903,","37.8","X,0702,+","","","","","","","","","","","-1.7","X,0212","-2.2","X,0114","","","","","","","742.6","","742.6","X","1387.6",",X","","","","","21.67","X","26.65","X","16.70","X","","","","","300","X","290","X","","","","","21.0","X","34.4","X","",""
"USW00012916","2012","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.4","X","1853.8","","1853.8","X","112","X","80","X","","","","","0","X","1","X","0","X","302","X","75","X","0.0","X,0114,","","","","","199.6",",X,0829,","36.7","X,0626,","","","","","","","","","","","0.0","X,0114","","","","","","","","","438.2","","438.2","X","1734.5",",X","","","","","22.17","X","26.88","X","17.46","X","","","","","30","X","80","X","","","","","23.7","X","33.5","X","",""
"USW00012916","2013","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.5","W","1633.2","","1633.2","W","126","W","84","W","","","","","0","W","1","W","0","W","270","W","74","W","0.0","W,1129,","","","","","79.2",",W,0428,","36.1","W,0807,","0.0","W,1129","","","","","","","","","","","","","","","","","","","657.5","","657.5","W","1686.3",",W","","","","","20.78","W","25.16","W","16.40","W","","","","","340","W","360","W","","","","","19.7","W","26.4","W","",""
"USW00012916","2014","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.7","W","1631.3","","1631.3","W","110","W","74","W","0","","","","0","W","10","W","0","W","269","W","78","W","-4.3","W,0107,","0",",H,1231,+","","","89.9",",W,0509,","35.6","W,0823,","-0.5","W,1119","","","","","","","","","-3.8","W,0130","-3.8","W,0130","","","","","","","898.0","","898.0","W","1390.8",",W","","","","","20.45","W","25.21","W","15.69","W","","","","","200","W","300","W","","","","","16.5","W","23.3","W","",""
"USW00012916","2015","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.7","W","1961.0","","1961.0","W","119","W","82","W","0","","0","H","0","W","3","W","0","W","292","W","91","W","-3.8","W,0108,","0",",H,1231,+","0",",H,1231,+","220.2",",W,1025,","37.2","W,0729,","","","","","","","","","","","-0.5","W,0306","-3.8","W,0108","","","","","","","726.2","","726.2","W","1812.6",",W","","","0",",H","22.08","W","26.46","W","17.70","W","","","","","300","W","290","W","","","","","24.1","W","31.3","W","",""
"USW00012916","2016","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.5","W","2122.7","","2122.7","W","120","W","84","W","","","","","0","W","0","W","0","W","304","W","118","W","0.6","W,0124,","","","","","101.6",",W,0401,","37.8","W,0626,","","","","","","","","","","","","","","","","","","","","","431.7","","431.7","W","1797.5",",W","","","","","22.75","W","27.19","W","18.32","W","","","","","180","W","180","W","","","","","19.7","W","25.5","W","",""
"USW00012916","2017","29.99691","-90.27751","1.2","NEW ORLEANS AIRPORT, LA US","3.4","W","1761.6","","1761.6","W","117","W","87","W","0","","0","H","0","W","4","W","0","W","305","W","63","W","-2.7","W,0107,","0",",H,1231,+","0",",H,1231,+","93.0",",W,0503,","35.6","W,0819,+","-1.6","W,1209","","","","","","","","","-1.6","W,0108","-2.7","W,0107","","","","","","","367.2","","367.2","W","1839.4",",W","","","0",",H","21.89","W","26.43","W","17.35","W","","","","","260","W","260","W","","","","","17.0","W","22.8","W","",""
