"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014767","1956","40.33333","-75.96667","88.1","READING, PA US","494.7","","494.7","0","150","0","95","0","14","","5","0","0","0","90","0","9","0","138","0","14","0","-8.3","0,1125,+","203",",0,0320,","97",",0,0316,","40.4",",0,0602,","35.6","0,0614,+","-2.2","0,1110","-2.2","0,1110","-5.0","0,1123","-6.7","0,1124","","","-0.6","0,0425","-6.1","0,0325","-6.1","0,0325","-6.7","0,0224","","","2920.6","","2920.6","0","1157.1",",0","","","496",",0","11.92","0","16.65","0","7.19","0","","","","","",""
"USW00014767","1957","40.33333","-75.96667","88.1","READING, PA US","670.0","","670.0","0","117","0","74","0","20","","8","0","0","0","84","0","13","0","153","0","29","0","-16.7","0,0115,","127",",0,0202,","142",",0,0201,","54.1",",0,1220,","37.2","0,0721,","-0.6","0,1110","-2.2","0,1111","-5.0","0,1206","-7.8","0,1211","-10.0","0,1212","0.0","0,0416","-4.4","0,0305","-4.4","0,0305","-7.8","0,0212","-8.9","0,0124","2705.0","","2705.0","0","811.8",",0","","","537",",0","12.66","0","17.59","0","7.73","0","","","","","",""
"USW00014767","1958","40.33333","-75.96667","88.1","READING, PA US","516.9","","516.9","0","121","0","75","0","38","","10","0","0","0","95","0","32","0","152","0","13","0","-15.6","0,0217,","483",",0,0216,","368",",0,0320,","77.0",",0,0320,","33.9","0,0702,","0.0","0,1108","-2.8","0,1123","-6.7","0,1129","-6.7","0,1129","-8.9","0,1130","-2.2","0,0409","-2.2","0,0409","-5.6","0,0223","-10.0","0,0219","-10.0","0,0219","2861.8","","2861.8","0","1149.6",",0","","","1347",",0","11.33","0","15.92","0","6.75","0","","","","","",""
"USW00014767","1959","40.33333","-75.96667","88.1","READING, PA US","811.3","","811.3","0","124","0","81","0","20","","5","0","0","0","103","0","17","0","172","0","35","0","-12.8","0,0220,+","127",",0,1208,","127",",0,1207,","42.7",",0,0602,","36.1","0,0630,+","0.0","0,1029","-4.4","0,1117","-4.4","0,1117","-7.2","0,1118","-11.1","0,1223","-5.0","0,0329","-5.0","0,0329","-5.0","0,0329","-6.7","0,0225","-9.4","0,0221","2864.1","","2864.1","0","936.6",",0","","","479",",0","13.00","0","18.04","0","7.96","0","","","","","",""
"USW00014767","1960","40.33333","-75.96667","88.1","READING, PA US","543.7","","543.7","0","110","0","81","0","45","","9","0","0","0","111","0","22","0","159","0","9","0","-16.1","0,1223,","279",",0,0304,","292",",0,0303,","92.2",",0,0912,","33.3","0,0828,","0.0","0,1024","-3.9","0,1108","-4.4","0,1202","-10.0","0,1209","-10.0","0,1209","-0.6","0,0411","-5.6","0,0326","-5.6","0,0326","-6.7","0,0313","-10.0","0,0312","2791.8","","2791.8","0","1025.7",",0","","","905",",0","11.87","0","16.71","0","7.03","0","","","","","",""
"USW00014767","1961","40.33333","-75.96667","88.1","READING, PA US","660.0","","660.0","0","130","0","79","0","60","","12","0","2","0","85","0","22","0","160","0","20","0","-18.3","0,0202,","584",",0,0205,","287",",0,0204,","63.8",",0,0729,","35.0","0,0723,","-2.8","0,1111","-2.8","0,1111","-5.6","0,1214","-7.8","0,1215","-10.0","0,1216","-0.6","0,0409","-2.2","0,0321","-7.2","0,0318","-7.2","0,0318","-12.2","0,0207","3023.9","","3023.9","0","1009.7",",0","","","1491",",0","12.18","0","16.96","0","7.41","0","","","","","",""
"USW00014767","1962","40.33333","-75.96667","88.1","READING, PA US","570.2","","570.2","0","120","0","66","0","44","","9","0","0","0","105","0","33","0","150","0","15","0","-16.1","0,1231,","152",",0,1230,+","152",",0,0209,","83.8",",0,0531,","35.6","0,0519,+","-0.6","0,1025","-2.8","0,1107","-7.2","0,1210","-7.2","0,1210","-8.9","0,1211","-1.1","0,0417","-2.2","0,0404","-5.0","0,0305","-8.9","0,0304","-8.9","0,0304","2800.9","","2800.9","0","1048.8",",0","","","862",",0","11.54","0","16.44","0","6.65","0","","","","","",""
"USW00014767","1963","40.33333","-75.96667","88.1","READING, PA US","510.1","","510.1","0","102","0","65","0","72","","8","0","1","0","96","0","33","0","161","0","18","0","-18.9","0,0124,","127",",0,1225,+","173",",0,1223,","58.7",",0,0929,","36.7","0,0701,","0.0","0,1125","-3.9","0,1212","-8.9","0,1214","-8.9","0,1214","-8.9","0,1214","0.0","0,0324","-2.2","0,0311","-5.0","0,0228","-14.4","0,0227","-14.4","0,0227","3091.5","","3091.5","0","866.2",",0","","","661",",0","11.64","0","16.85","0","6.42","0","","","","","",""
"USW00014767","1964","40.33333","-75.96667","88.1","READING, PA US","570.4","","570.4","0","117","0","62","0","47","","10","0","0","0","94","0","11","0","155","0","27","0","-12.2","0,0114,","305",",0,0114,","292",",0,0113,","49.8",",0,0708,","36.7","0,0630,","-0.6","0,1012","-4.4","0,1121","-4.4","0,1121","-6.7","0,1122","","","-2.2","0,0405","-2.2","0,0405","-6.1","0,0331","-11.7","0,0228","-11.7","0,0228","2840.3","","2840.3","0","871.6",",0","","","1080",",0","12.20","0","17.44","0","6.95","0","","","","","",""
"USW00014767","1965","40.33333","-75.96667","88.1","READING, PA US","620.5","","620.5","0","112","0","60","0","33","","6","0","0","0","96","0","19","0","152","0","28","0","-15.6","0,0115,","178",",0,0111,","185",",0,0110,","47.0",",0,0207,","35.6","0,0816,","-1.7","0,1029","-2.2","0,1129","-6.1","0,1220","-7.8","0,1226","-8.9","0,1227","-0.6","0,0405","-2.8","0,0401","-5.6","0,0322","-8.3","0,0321","-10.0","0,0223","2869.1","","2869.1","0","705.6",",0","","","483",",0","12.09","0","17.03","0","7.14","0","148134",",X","","","",""
"USW00014767","1966","40.33333","-75.96667","88.1","READING, PA US","675.2","","675.2","0","118","0","61","0","44","","13","0","0","0","91","0","25","0","137","0","40","0","-15.0","0,0129,","406",",0,0130,","295",",0,1224,","70.6",",0,0914,","39.4","0,0703,","-1.7","0,1031","-3.3","0,1120","-4.4","0,1121","-8.9","0,1203","-8.9","0,1203","-3.3","0,0329","-3.3","0,0329","-5.0","0,0328","-8.3","0,0221","-12.8","0,0220","2883.2","","2883.2","0","890.5",",0","55.0","X","1578",",0","12.11","0","16.99","0","7.24","0","150360",",X","270","X","28.2","X"
"USW00014767","1967","40.33333","-75.96667","88.1","READING, PA US","541.3","","541.3","0","119","0","75","0","44","","9","0","0","0","94","0","17","0","143","0","12","0","-15.6","0,0209,","279",",0,0208,","328",",0,0207,","41.1",",0,1102,","34.4","0,0616,","-1.1","0,1030","-4.4","0,1115","-4.4","0,1115","-7.8","0,1201","-10.6","0,1202","-1.1","0,0412","-6.7","0,0320","-6.7","0,0320","-6.7","0,0320","-13.9","0,0319","2903.3","","2903.3","0","1001.1",",0","54.2","X","1037",",0","11.65","0","16.51","0","6.78","0","147162",",X","90","X","25.0","X"
"USW00014767","1968","40.33333","-75.96667","88.1","READING, PA US","619.1","","619.1","0","115","0","68","0","22","","5","0","0","0","87","0","29","0","155","0","25","0","-17.2","0,0102,","127",",0,0101,","48",",0,1112,","62.5",",0,0910,","36.1","0,0701,","-1.1","0,1121","-2.2","0,1207","-8.3","0,1209","-8.3","0,1209","-10.6","0,1210","0.0","0,0406","-5.0","0,0314","-5.0","0,0314","-9.4","0,0303","-9.4","0,0303","2923.1","","2923.1","0","892.5",",0","55.2","X","235",",0","12.29","0","17.13","0","7.45","0","150222",",X","315","X","25.5","X"
"USW00014767","1969","40.33333","-75.96667","88.1","READING, PA US","572.1","","572.1","0","104","0","70","0","","","","","0","0","119","0","18","0","169","0","23","0","-16.7","0,1225,","","","","","90.7",",0,0728,","35.6","0,0717,+","-2.8","0,1023","-2.8","0,1023","-6.7","0,1024","-6.7","0,1024","-8.9","0,1122","-4.4","0,0401","-4.4","0,0401","-4.4","0,0401","-7.8","0,0312","-11.1","0,0128","2736.2","","2736.2","0","1055.5",",0","","","","","11.77","0","17.47","0","6.08","0","","","","","",""
"USW00014767","1970","40.33333","-75.96667","88.1","READING, PA US","594.3","","594.3","0","116","0","78","0","","","","","5","0","123","0","19","0","167","0","27","0","-21.1","0,0109,","","","","","59.2",",0,0402,","35.0","0,0924,+","0.0","0,1020","-3.9","0,1117","-9.4","0,1124","-9.4","0,1124","-9.4","0,1124","-0.6","0,0507","-3.3","0,0413","-4.4","0,0406","-12.2","0,0330","-12.2","0,0330","3239.9","","3239.9","0","1004.4",",0","","","","","11.56","0","17.68","0","5.44","0","","","","","",""
"USW00014767","1972","40.33333","-75.96667","88.1","READING, PA US","408.5","","408.5","0","147","0","89","0","","","","","0","0","137","0","20","0","142","0","12","0","-16.7","0,0116,","","","","","164.8",",0,0623,","35.0","0,0724,+","-1.1","0,1010","-3.9","0,1020","-5.6","0,1021","-8.9","0,1123","-8.9","0,1123","-2.2","0,0428","-2.2","0,0428","-5.0","0,0409","-10.0","0,0311","-10.0","0,0311","3082.7","","3082.7","0","1444.3",",0","","","","","10.31","0","15.95","0","4.66","0","","","","","",""
